date,price,pe,ticker
2016-06-30,30.3709525238,24.428,GE
2016-03-31,30.6790908182,37.724,GE
2015-12-31,30.5472728182,-44.641,GE
2015-09-30,24.8342854286,-40.854,GE
2015-06-30,27.2577272273,-42.236,GE
2015-03-31,25.3342857619,-205.206,GE
2014-12-31,25.5699999048,17.172,GE
2014-09-30,25.9442857143,19.424,GE
2014-06-30,26.8228572381,19.5,GE
2014-03-31,25.6447619524,21.49,GE
2013-12-31,27.1538097143,19.594,GE
2013-09-30,23.9689473684,19.371,GE
2013-06-30,23.4778948947,17.726,GE
2013-03-31,23.40450035,16.834,GE
2012-12-31,21.1965002,17.571,GE
2012-09-30,21.9494735789,16.585,GE
2012-06-30,19.4938095714,17.984,GE
2012-03-31,19.6547620952,16.002,GE
2011-12-31,17.05750005,15.517,GE
2011-09-30,15.6200000952,12.562,GE
2011-06-30,18.5472725,14.077,GE
2011-03-31,19.9469566087,16.538,GE
2010-12-31,17.6147622381,19.488,GE
2010-09-30,16.0809524286,17.358,GE
2010-06-30,15.5454545909,17.038,GE
2010-03-31,17.3534785217,18.28,GE
2009-12-31,15.6981818636,16.087,GE
2009-09-30,15.6104761905,13.517,GE
2009-06-30,12.7004761905,10.97,GE
2009-03-31,9.08476190476,8.523,GE
2008-12-31,16.9290909545,6.616,GE
2008-09-30,26.3128572857,9.43,GE
2008-06-30,28.7819999,13.188,GE
2008-03-31,34.9305005,15.098,GE
2007-12-31,37.03749965,15.45,GE
2007-09-30,40.3244443889,18.49,GE
2007-06-30,37.9171427619,18.514,GE
2007-03-31,34.9436364545,18.135,GE
2006-12-31,36.5549999,17.111,GE
2006-09-30,34.7231573158,21.06,GE
2006-09-30,34.7231573158,22.164,GE
2006-06-30,33.8161906667,19.928,GE
2006-03-31,33.8326083913,21.26,GE
2005-12-31,35.5261901905,21.072,GE
2005-09-30,33.7961902857,19.319,GE
2005-06-30,36.0185719048,20.272,GE
2005-03-31,35.8371430952,21.955,GE
2004-12-31,36.5504543636,22.499,GE
2004-09-30,33.5871429524,22.538,GE
2004-06-30,31.9990477143,22.836,GE
2004-03-31,30.8281818636,20.394,GE
2003-12-31,30.2138094286,22.029,GE
