date,price,pe,ticker
2016-06-30,71.3485706667,15.305,WMT
2016-03-31,67.5549996364,14.722,WMT
2015-12-31,59.9868182727,12.384,WMT
2015-09-30,64.2790003,13.475,WMT
2015-06-30,72.7972730455,14.605,WMT
2015-03-31,82.4731817273,15.912,WMT
2014-12-31,85.1242867619,17.558,WMT
2014-09-30,76.3361900476,15.754,WMT
2014-06-30,76.0100003333,15.722,WMT
2014-03-31,75.3459998,15.338,WMT
2013-12-31,78.7752382857,15.041,WMT
2013-09-30,74.4395005,14.312,WMT
2013-09-30,74.4395005,13.84,WMT
2013-06-30,74.9780002,14.677,WMT
2013-03-31,73.4364994,14.482,WMT
2012-12-31,69.7110001,14.572,WMT
2012-09-30,74.1815792105,15.468,WMT
2012-06-30,67.503809619,13.826,WMT
2012-03-31,60.3971432857,13.248,WMT
2011-12-31,58.7161904286,11.967,WMT
2011-09-30,51.869524,10.871,WMT
2011-06-30,53.1166665238,11.302,WMT
2011-03-31,52.1086952609,11.154,WMT
2010-12-31,54.2004549545,12.95,WMT
2010-09-30,52.8233336667,12.588,WMT
2010-06-30,50.6019051429,12.774,WMT
2010-03-31,54.9143479565,14.661,WMT
2009-12-31,53.9649999545,15.362,WMT
2009-09-30,50.489524381,14.717,WMT
2009-06-30,49.3877271364,14.85,WMT
2009-03-31,49.7519044762,15.433,WMT
2008-12-31,55.3081821364,15.974,WMT
2008-09-30,60.54400005,17.519,WMT
2008-06-30,58.0589996,18.173,WMT
2008-03-31,51.0344998,16.363,WMT
2007-12-31,48.33050045,15.141,WMT
2007-09-30,43.2888887778,13.908,WMT
2007-06-30,49.1395239524,17.683,WMT
2007-03-31,47.2290908182,17.358,WMT
2006-12-31,46.123,17.57,WMT
2006-09-30,47.9531582105,17.446,WMT
2006-06-30,47.9047617619,17.509,WMT
2006-03-31,46.5347829565,17.829,WMT
2005-12-31,48.2609520952,18.486,WMT
2005-09-30,44.2619046667,17.465,WMT
2005-06-30,48.248095,18.748,WMT
2005-03-31,51.5854548636,20.66,WMT
2004-12-31,52.8036361364,22.817,WMT
2004-09-30,52.8142858095,23.616,WMT
2004-06-30,55.2179996,25.815,WMT
2004-03-31,59.2708694348,26.903,WMT
2003-03-31,50.5476194286,30.164,WMT
