date,price,pe,ticker
2016-06-30,54.1257142381,25.428,NKE
2016-03-31,61.5647626667,26.602,NKE
2015-12-31,114.908182136,28.93,NKE
2015-09-30,114.659047,30.081,NKE
2015-06-30,104.553181,29.792,NKE
2015-03-31,98.3480954762,27.635,NKE
2014-12-31,96.8423817619,27.385,NKE
2014-09-30,82.2747614286,26.391,NKE
2014-06-30,75.8852381905,25.059,NKE
2014-03-31,77.1147624762,23.295,NKE
2013-12-31,78.1033335714,24.067,NKE
2013-09-30,68.21950025,23.521,NKE
2013-06-30,61.9126314737,22.64,NKE
2013-03-31,55.722,22.412,NKE
2012-12-31,89.5459995,22.806,NKE
2012-09-30,97.4272223333,19.845,NKE
2012-06-30,101.9854996,19.063,NKE
2012-03-31,109.293181909,22.31,NKE
2011-12-31,95.70499945,20.191,NKE
2011-09-30,86.7805001,18.655,NKE
2011-06-30,82.4836370909,20.416,NKE
2011-03-31,82.5813629091,18.099,NKE
2010-12-31,87.6566677619,19.701,NKE
2010-09-30,76.476666,19.899,NKE
2010-06-30,71.6981817727,17.692,NKE
2010-03-31,71.1608687826,20.706,NKE
2009-12-31,64.5963637273,21.571,NKE
2009-09-30,56.9576187143,20.936,NKE
2009-06-30,55.5290474762,17.117,NKE
2008-06-30,66.8550002,14.905,NKE
2007-06-30,54.8352381905,18.664,NKE
2006-06-30,81.9668184091,14.66,NKE
2005-06-30,86.7268176364,18.097,NKE
2004-06-30,71.993333381,20.251,NKE
2003-06-30,55.5033337143,28.154,NKE
