date,price,pe,ticker
2016-06-30,75.2961902381,43.489,CAT
2016-03-31,73.6936367273,36.013,CAT
2015-12-31,67.8531823636,18.065,CAT
2015-09-30,71.3357140952,14.425,CAT
2015-06-30,86.8777270909,13.181,CAT
2015-03-31,80.454762,13.579,CAT
2014-12-31,94.0747614286,14.007,CAT
2014-09-30,104.189999619,15.578,CAT
2014-06-30,107.35749935,16.308,CAT
2014-03-31,97.0442853333,17.111,CAT
2013-12-31,87.3771431905,16.254,CAT
2013-09-30,85.30999945,15.272,CAT
2013-06-30,83.7968416842,12.888,CAT
2013-03-31,88.7620003,11.136,CAT
2012-12-31,87.7670003,11.023,CAT
2012-09-30,88.6377778889,8.59,CAT
2012-06-30,85.3466668571,9.444,CAT
2012-03-31,109.532856905,11.987,CAT
2011-12-31,92.01699975,15.111,CAT
2011-09-30,81.9223807143,14.235,CAT
2011-06-30,99.7027275455,14.464,CAT
2011-03-31,104.69565187,19.491,CAT
2010-12-31,91.9490904091,24.136,CAT
2010-09-30,73.92550005,26.881,CAT
2010-06-30,61.6359090455,27.903,CAT
2010-03-31,60.2836365,35.407,CAT
2009-12-31,57.8490473333,40.659,CAT
2009-09-30,49.9809520476,25.897,CAT
2009-06-30,35.8054552273,15.31,CAT
2009-03-31,26.7318181364,8.886,CAT
2008-12-31,41.6581818182,4.508,CAT
2008-09-30,64.0244999,5.953,CAT
2008-06-30,79.3666668571,10.554,CAT
2008-03-31,74.2363152632,13.957,CAT
2007-12-31,72.95950045,12.543,CAT
2007-09-30,75.7563167368,13.522,CAT
2007-06-30,79.7709999,15.672,CAT
2007-03-31,64.8486360909,13.373,CAT
2006-12-31,61.8140004,12.281,CAT
2006-09-30,66.1505265263,11.253,CAT
2006-06-30,70.4609094091,13.649,CAT
2006-03-31,73.8682609565,16.8,CAT
2005-12-31,58.1666667619,17.174,CAT
2005-09-30,58.23000035,14.113,CAT
2005-06-30,97.4163635455,15.157,CAT
2005-03-31,96.0013639545,13.978,CAT
2004-12-31,94.3033334286,15.699,CAT
2004-09-30,75.5409524286,16.395,CAT
2004-06-30,76.4123814286,15.645,CAT
2004-03-31,76.6100005909,18.03,CAT
2003-12-31,80.0395452727,22.994,CAT
2002-12-31,46.0223807619,21.225,CAT
