date,price,pe,ticker
2016-06-30,78.054285619,30.451,V
2016-03-31,73.2740915455,24.719,V
2015-12-31,78.3518188636,22.6,V
2015-09-30,70.0330002,28.025,V
2015-06-30,68.7771428571,27.0,V
2015-03-31,186.559546409,26.46,V
2014-12-31,262.253811857,33.579,V
2014-09-30,214.375238381,35.65,V
2014-06-30,210.92200085,30.679,V
2014-03-31,221.773809571,29.762,V
2013-12-31,210.442857333,33.642,V
2013-09-30,187.524738526,31.609,V
2013-06-30,180.8285004,26.984,V
2013-03-31,161.04599995,55.108,V
2012-12-31,149.206842579,53.656,V
2012-09-30,132.586316632,53.956,V
2012-06-30,118.66949965,76.912,V
2012-03-31,117.446362591,23.647,V
2011-12-31,98.5657152857,23.22,V
2011-09-30,88.621428619,20.226,V
2011-06-30,76.9172723636,19.718,V
2011-03-31,72.7540907273,20.07,V
2010-12-31,73.8252384286,19.451,V
2010-09-30,70.3566672857,21.74,V
2010-06-30,75.2042857143,22.424,V
2010-03-31,89.925,27.571,V
2009-12-31,84.608636,27.673,V
2009-09-30,71.956190619,28.734,V
2009-06-30,65.0104759524,38.364,V
2009-03-31,53.5149995455,47.627,V
2008-12-31,52.8842859048,49.056,V
2008-09-30,68.0804996,48.808,V
