date,price,pe,ticker
2016-06-30,149.841429238,13.55,GS
2016-03-31,154.060454591,16.414,GS
2015-12-31,182.592381143,11.286,GS
2015-09-30,181.909048238,11.576,GS
2015-06-30,211.754543,11.303,GS
2015-03-31,189.493334095,9.603,GS
2014-12-31,192.290453773,10.264,GS
2014-09-30,183.1184989,9.97,GS
2014-06-30,166.438571762,9.83,GS
2014-03-31,167.419998857,9.389,GS
2013-12-31,171.5375008,9.754,GS
2013-09-30,162.56450045,8.706,GS
2013-06-30,159.5184992,8.769,GS
2013-03-31,150.79300005,9.196,GS
2012-12-31,122.4409997,9.609,GS
2012-09-30,115.916667056,9.963,GS
2012-06-30,93.682857381,13.987,GS
2012-03-31,122.093333333,14.226,GS
2011-12-31,94.753809619,23.091,GS
2011-09-30,102.1490002,13.054,GS
2011-06-30,134.140455091,10.479,GS
2011-03-31,159.424546682,14.623,GS
2010-12-31,165.896190857,10.886,GS
2010-09-30,147.87285581,8.288,GS
2010-06-30,137.385454364,6.929,GS
2010-03-31,171.036521609,5.354,GS
2009-12-31,164.879524524,6.757,GS
2009-09-30,175.89619081,17.026,GS
2009-06-30,144.779998864,29.729,GS
2009-03-31,95.6123806667,31.387,GS
2008-12-31,73.9318178636,17.707,GS
2008-09-30,142.057,5.963,GS
2008-06-30,175.543332048,7.047,GS
2008-03-31,165.376317,7.058,GS
2007-12-31,213.21900025,6.804,GS
2007-09-30,195.473332,8.27,GS
2007-06-30,224.78143019,9.024,GS
2007-03-31,202.999999238,8.45,GS
2006-12-31,200.5630012,9.395,GS
2006-09-30,160.9130004,9.495,GS
2006-06-30,147.681816818,8.256,GS
2006-03-31,148.801304043,10.603,GS
2005-12-31,129.06150025,10.842,GS
2005-09-30,117.388571619,10.249,GS
2005-06-30,100.890476,10.781,GS
2005-03-31,110.016818682,11.201,GS
2004-12-31,106.142726909,11.817,GS
2004-09-30,92.56200025,10.538,GS
2004-06-30,91.9495242381,10.601,GS
2004-03-31,104.305217522,14.013,GS
2003-12-31,98.1990482857,16.778,GS
2002-12-31,72.8399999048,15.112,GS
