date,price,pe,ticker
2016-06-30,214.607618095,-30.461,TSLA
2016-03-31,216.147272864,-27.492,TSLA
2015-12-31,229.837620286,-26.6,TSLA
2015-09-30,252.49850075,-44.904,TSLA
2015-06-30,257.001822045,-59.21,TSLA
2015-03-31,194.718184045,-75.982,TSLA
2014-12-31,219.357619571,-88.617,TSLA
2014-09-30,264.910954095,-148.598,TSLA
2014-06-30,219.658570714,-185.777,TSLA
2014-03-31,232.91450035,-167.454,TSLA
2013-12-31,144.809999714,-421.104,TSLA
2013-09-30,173.97249825,-114.516,TSLA
2013-06-30,100.796842421,-84.467,TSLA
2013-03-31,37.04300015,-30.058,TSLA
2012-12-31,34.1755,-11.05,TSLA
2012-09-30,29.3042105789,-9.254,TSLA
2012-06-30,30.6233332857,-8.045,TSLA
2012-03-31,35.2409095455,-11.742,TSLA
2011-12-31,29.9799997619,-13.823,TSLA
2011-09-30,24.6864999,-15.449,TSLA
2011-06-30,27.8840910455,-14.097,TSLA
2011-03-31,23.7495455455,-15.164,TSLA
2010-12-31,30.2214280476,-15.048,TSLA
