date,price,pe,ticker
2016-06-30,138.253808095,22.064,UNH
2016-03-31,125.225453409,20.884,UNH
2015-12-31,117.359047952,18.179,UNH
2015-09-30,117.861904667,18.146,UNH
2015-06-30,119.590000545,18.965,UNH
2015-03-31,116.365238381,18.209,UNH
2014-12-31,100.617726682,18.495,UNH
2014-09-30,87.0804759524,16.427,UNH
2014-06-30,80.22600015,14.523,UNH
2014-03-31,79.0652370952,13.33,UNH
2013-12-31,73.2000004286,12.352,UNH
2013-09-30,73.15249985,12.905,UNH
2013-06-30,63.92650035,13.735,UNH
2013-03-31,54.6725001,11.521,UNH
2012-12-31,54.3736842105,10.581,UNH
2012-09-30,54.8105264737,10.285,UNH
2012-06-30,58.1509520952,10.327,UNH
2012-03-31,55.4536363636,11.151,UNH
2011-12-31,49.3290475238,10.783,UNH
2011-09-30,47.8028570952,9.862,UNH
2011-06-30,50.154761619,10.249,UNH
2011-03-31,43.5813048696,11.239,UNH
2010-12-31,36.3004547727,10.014,UNH
2010-09-30,34.5338096667,8.892,UNH
2010-06-30,30.3352379048,8.752,UNH
2010-03-31,33.2356522174,8.464,UNH
2009-12-31,30.3263635909,9.907,UNH
2009-09-30,27.7414287619,8.676,UNH
2009-06-30,25.4619046667,8.656,UNH
2009-03-31,20.0045455455,11.382,UNH
2008-12-31,23.6172728636,11.658,UNH
2008-09-30,27.1109999,7.814,UNH
2008-06-30,30.058571381,9.271,UNH
2008-03-31,38.7214998,8.711,UNH
2007-12-31,57.1680006,12.853,UNH
2007-09-30,49.5547366316,13.599,UNH
2007-06-30,52.8433335238,14.466,UNH
2007-03-31,54.1452377619,16.959,UNH
2006-12-31,51.11650055,17.578,UNH
2006-03-31,56.3231813636,18.184,UNH
2005-12-31,63.0350004,24.204,UNH
2005-09-30,53.9290475714,23.2,UNH
2005-06-30,51.4345451818,21.371,UNH
2005-03-31,91.8136356364,21.883,UNH
2004-12-31,84.6600002857,22.52,UNH
2004-09-30,69.9199999048,22.012,UNH
2004-06-30,63.42499995,19.124,UNH
2004-03-31,62.4831819545,18.864,UNH
2003-12-31,55.3213634091,21.134,UNH
