date,price,pe,ticker
2016-06-30,100.952856857,12.498,UTX
2016-03-31,97.7690912273,11.846,UTX
2015-12-31,94.9495461818,9.308,UTX
2015-09-30,90.4170006,15.38,UTX
2015-06-30,115.548182,14.05,UTX
2015-03-31,119.351363136,16.074,UTX
2014-12-31,113.882381286,17.517,UTX
2014-09-30,107.572380048,15.241,UTX
2014-06-30,117.25400005,17.209,UTX
2014-03-31,115.4074997,18.957,UTX
2013-12-31,110.276191667,17.51,UTX
2013-09-30,107.79600105,15.623,UTX
2013-06-30,93.5873684737,15.292,UTX
2013-03-31,92.3914994,13.814,UTX
2012-12-31,81.3447374211,16.072,UTX
2012-09-30,79.7557895789,16.297,UTX
2012-06-30,74.1442853333,15.871,UTX
2012-03-31,83.6714292857,17.315,UTX
2011-12-31,74.45849995,15.293,UTX
2011-09-30,72.4795238095,14.311,UTX
2011-06-30,84.6285713333,16.786,UTX
2011-03-31,81.9627276818,17.527,UTX
2010-12-31,78.7563632727,17.839,UTX
2010-09-30,69.4738104286,16.309,UTX
2010-06-30,66.6885713333,16.195,UTX
2010-03-31,72.0891302609,17.943,UTX
2009-12-31,69.1931829545,16.332,UTX
2009-09-30,61.4310005,15.816,UTX
2009-06-30,54.1959094091,11.956,UTX
2009-03-31,41.2418178182,10.544,UTX
2008-12-31,49.6540910455,9.57,UTX
2008-09-30,62.6676193333,10.52,UTX
2008-06-30,67.4338105714,13.889,UTX
2008-03-31,68.7584221579,15.783,UTX
2007-12-31,76.8080002,16.607,UTX
2007-09-30,76.9936843684,18.997,UTX
2007-06-30,70.9366665238,19.698,UTX
2007-03-31,65.0500003182,17.738,UTX
2006-12-31,63.5605003,18.157,UTX
2006-09-30,63.41800025,18.682,UTX
2006-06-30,61.2709527619,18.278,UTX
2006-03-31,58.2934786087,20.376,UTX
2005-12-31,56.2666662857,18.763,UTX
2005-09-30,51.1995238571,16.767,UTX
2005-06-30,73.119999381,17.73,UTX
2005-03-31,101.736819227,18.127,UTX
2004-12-31,101.968181636,18.845,UTX
2004-09-30,94.03350025,17.416,UTX
2004-06-30,88.2842857143,18.216,UTX
2004-03-31,87.5339133043,18.206,UTX
2003-12-31,91.6471427143,20.628,UTX
2002-12-31,61.6142852381,12.159,UTX
2002-12-31,61.6142852381,13.459,UTX
