date,price,pe,ticker
2016-06-30,56.6340910455,33.863,MRK
2016-03-31,52.6077274545,32.449,MRK
2015-12-31,52.9954544545,31.639,MRK
2015-09-30,51.6395236667,14.263,MRK
2015-06-30,58.6372731818,16.707,MRK
2015-03-31,57.5777274091,15.254,MRK
2014-12-31,58.9427274091,13.939,MRK
2014-09-30,60.1276191905,31.135,MRK
2014-06-30,58.2189996,28.589,MRK
2014-03-31,56.1776190476,35.481,MRK
2013-12-31,49.2076194286,37.833,MRK
2013-09-30,47.8426312632,29.555,MRK
2013-06-30,47.6026315263,27.668,MRK
2013-03-31,43.8155002,22.81,MRK
2012-12-31,43.2769999,20.938,MRK
2012-09-30,44.4955552222,19.775,MRK
2012-06-30,39.01100005,19.897,MRK
2012-03-31,37.9886360909,16.867,MRK
2011-12-31,36.3719052857,18.627,MRK
2011-09-30,32.1885714286,24.853,MRK
2011-06-30,35.4404546364,32.062,MRK
2011-03-31,32.5643480435,70.142,MRK
2010-12-31,35.9895454545,116.627,MRK
2010-09-30,36.48200025,13.915,MRK
2010-06-30,34.8904761905,9.802,MRK
2010-03-31,37.5999996957,8.87,MRK
2009-12-31,37.1740911818,9.001,MRK
2009-09-30,31.63349955,8.19,MRK
2009-06-30,26.2242857619,11.07,MRK
2009-03-31,25.2081818182,8.754,MRK
2008-12-31,27.5568181364,6.532,MRK
2008-09-30,32.8133330952,13.979,MRK
2008-06-30,36.5285712381,14.195,MRK
2008-03-31,42.81949975,17.168,MRK
2007-12-31,59.3721057368,29.881,MRK
2007-09-30,50.7157896316,23.206,MRK
2007-06-30,50.2666661905,23.685,MRK
2007-03-31,43.9409524286,24.516,MRK
2006-12-31,43.8699995789,21.573,MRK
2006-09-30,41.49400005,19.617,MRK
2006-06-30,34.4595454091,15.985,MRK
2006-03-31,35.3927269091,15.716,MRK
2005-12-31,30.58799985,16.623,MRK
2005-09-30,28.3500000476,13.923,MRK
2005-06-30,31.6099998636,14.8,MRK
2005-03-31,31.9280953333,13.54,MRK
2004-12-31,30.293333619,12.215,MRK
2004-09-30,44.4852377619,9.647,MRK
2004-06-30,47.8228573333,14.568,MRK
2004-03-31,45.3149999091,15.732,MRK
2003-12-31,44.0640910909,15.028,MRK
2002-12-31,57.728095381,17.738,MRK
