date,price,pe,ticker
2016-06-30,116.517273591,22.808,JNJ
2016-03-31,107.506818227,20.507,JNJ
2015-12-31,102.851363455,18.796,JNJ
2015-09-30,92.969523381,18.997,JNJ
2015-06-30,99.0213632727,17.229,JNJ
2015-03-31,100.990908864,17.446,JNJ
2014-12-31,106.062272591,17.153,JNJ
2014-09-30,105.71249945,17.298,JNJ
2014-06-30,103.620951714,18.114,JNJ
2014-03-31,94.56249915,18.655,JNJ
2013-12-31,92.6375003,18.719,JNJ
2013-09-30,88.1525006,20.38,JNJ
2013-06-30,84.9126318421,20.54,JNJ
2013-03-31,78.7715786842,23.071,JNJ
2012-12-31,70.3739993,19.639,JNJ
2012-09-30,68.465263,22.769,JNJ
2012-06-30,64.919999381,21.598,JNJ
2012-03-31,65.0036368182,17.61,JNJ
2011-12-31,64.4276185238,18.476,JNJ
2011-09-30,63.8252378571,15.543,JNJ
2011-06-30,66.169047381,14.68,JNJ
2011-03-31,59.4713049565,14.674,JNJ
2010-12-31,62.2568183636,12.234,JNJ
2010-09-30,60.8175001,12.915,JNJ
2010-06-30,58.9445453182,11.913,JNJ
2010-03-31,64.4347822609,13.443,JNJ
2009-12-31,64.5090915,14.222,JNJ
2009-09-30,60.5457138571,12.856,JNJ
2009-06-30,55.8209089091,13.209,JNJ
2009-03-31,50.2813633636,11.65,JNJ
2008-12-31,58.1668185455,11.673,JNJ
2007-12-31,67.6447368421,17.066,JNJ
2006-12-31,66.0584202632,17.019,JNJ
