date,price,pe,ticker
2016-06-30,66.7819052857,27.14,DD
2016-03-31,63.5204760952,27.47,DD
2015-12-31,67.2654546818,26.378,DD
2015-09-30,48.5695238571,18.823,DD
2015-06-30,68.8519028095,16.385,DD
2015-03-31,76.035907,19.892,DD
2014-12-31,72.5961895238,18.982,DD
2014-09-30,68.362378619,19.686,DD
2014-06-30,68.1928558571,19.955,DD
2014-03-31,66.6829983,21.045,DD
2013-12-31,61.9723799524,11.845,DD
2013-09-30,58.7144987,11.672,DD
2013-06-30,53.9874989,11.724,DD
2013-03-31,49.20299955,10.395,DD
2012-12-31,44.1069987,15.847,DD
2012-09-30,50.7183326111,13.834,DD
2012-06-30,49.338094381,12.719,DD
2012-03-31,52.2081812727,13.98,DD
2011-12-31,45.58099865,13.97,DD
2011-09-30,44.4266652857,11.942,DD
2011-06-30,50.9036352273,12.113,DD
2011-03-31,53.5013623182,15.342,DD
2010-12-31,49.2780940952,16.332,DD
2010-09-30,43.5890464286,13.923,DD
2010-06-30,36.5652374286,11.665,DD
2010-03-31,36.1709080455,14.899,DD
2009-12-31,32.9759085,17.062,DD
2009-09-30,32.4409514762,42.772,DD
2009-06-30,26.4776180952,42.665,DD
2009-03-31,20.0418176364,19.063,DD
2008-12-31,25.3223805714,10.302,DD
2008-09-30,44.53099865,8.717,DD
2008-06-30,45.8238086667,11.585,DD
2008-03-31,46.3978939474,13.555,DD
2007-12-31,45.34549875,13.912,DD
2007-09-30,48.7768408421,13.431,DD
2007-06-30,51.36249875,13.312,DD
2007-03-31,50.4819029048,14.25,DD
2006-12-31,48.0394986,15.556,DD
2006-09-30,41.59449915,17.064,DD
2006-06-30,41.2295224286,19.613,DD
2006-03-31,41.8595445,21.679,DD
2005-12-31,42.9199991429,18.032,DD
2005-09-30,39.3752364762,18.155,DD
2005-06-30,46.1404533182,16.398,DD
2005-03-31,52.5581806364,23.098,DD
2004-12-31,47.4554537727,29.871,DD
