Unnamed: 0,date,price,pe,ticker
130,2003-03-31,0.0252040926805,-6.90270290162,AAPL
90,2003-03-31,0.0252040926805,-6.90270290162,AAPL
91,2003-06-30,0.0339738353391,-3.14996596074,AAPL
131,2003-06-30,0.0339738353391,-3.14996596074,AAPL
132,2003-09-30,0.0369327298685,1.0,AAPL
92,2003-09-30,0.0369327298685,1.0,AAPL
3,2003-09-30,0.0369327298685,0.965896336639,AAPL
43,2003-09-30,0.0369327298685,0.965896336639,AAPL
170,2003-12-31,0.038091333846,1.0,AAPL
80,2003-12-31,0.038091333846,0.965896336639,AAPL
133,2003-12-31,0.038091333846,0.502143553699,AAPL
44,2003-12-31,0.038091333846,0.558326740142,AAPL
4,2003-12-31,0.038091333846,0.558326740142,AAPL
93,2003-12-31,0.038091333846,0.502143553699,AAPL
5,2004-03-31,0.0481979254654,0.540304329426,AAPL
134,2004-03-31,0.0481979254654,0.534738449649,AAPL
94,2004-03-31,0.0481979254654,0.534738449649,AAPL
45,2004-03-31,0.0481979254654,0.540304329426,AAPL
95,2004-06-30,0.058001497583,0.550589707262,AAPL
46,2004-06-30,0.058001497583,0.523487092679,AAPL
135,2004-06-30,0.058001497583,0.550589707262,AAPL
6,2004-06-30,0.058001497583,0.523487092679,AAPL
96,2004-09-30,0.0690706199551,0.500303593442,AAPL
7,2004-09-30,0.0690706199551,0.840015455666,AAPL
47,2004-09-30,0.0690706199551,0.840015455666,AAPL
136,2004-09-30,0.0690706199551,0.500303593442,AAPL
137,2004-12-31,0.114790915376,0.47542733077,AAPL
81,2004-12-31,0.114790915376,0.840015455666,AAPL
8,2004-12-31,0.114790915376,0.573681208486,AAPL
171,2004-12-31,0.114790915376,0.500303593442,AAPL
97,2004-12-31,0.114790915376,0.47542733077,AAPL
48,2004-12-31,0.114790915376,0.573681208486,AAPL
49,2005-03-31,0.0742754255157,0.374468711476,AAPL
98,2005-03-31,0.0742754255157,0.430605898913,AAPL
138,2005-03-31,0.0742754255157,0.430605898913,AAPL
9,2005-03-31,0.0742754255157,0.374468711476,AAPL
99,2005-06-30,0.065612636264,0.286224217557,AAPL
10,2005-06-30,0.065612636264,0.32636295056,AAPL
50,2005-06-30,0.065612636264,0.32636295056,AAPL
139,2005-06-30,0.065612636264,0.286224217557,AAPL
100,2005-09-30,0.0955580893492,0.305828994094,AAPL
11,2005-09-30,0.0955580893492,0.41583101805,AAPL
51,2005-09-30,0.0955580893492,0.41583101805,AAPL
140,2005-09-30,0.0955580893492,0.305828994094,AAPL
12,2006-03-31,0.111796371494,0.326086956522,AAPL
141,2006-03-31,0.111796371494,0.284356657896,AAPL
101,2006-03-31,0.111796371494,0.284356657896,AAPL
52,2006-03-31,0.111796371494,0.326086956522,AAPL
142,2006-06-30,0.102081926324,0.238992437763,AAPL
102,2006-06-30,0.102081926324,0.238992437763,AAPL
13,2007-12-31,0.353071182951,0.265515464866,AAPL
103,2007-12-31,0.353071182951,0.395278661981,AAPL
172,2007-12-31,0.353071182951,0.351312811643,AAPL
53,2007-12-31,0.353071182951,0.265515464866,AAPL
82,2007-12-31,0.353071182951,0.378544223445,AAPL
143,2007-12-31,0.353071182951,0.395278661981,AAPL
144,2008-03-31,0.255784108886,0.266003054334,AAPL
104,2008-03-31,0.255784108886,0.266003054334,AAPL
54,2008-03-31,0.255784108886,0.335774347274,AAPL
14,2008-03-31,0.255784108886,0.335774347274,AAPL
