Date,Open,High,Low,Close,Volume,Adj Close
1996-05-31,25.0,25.0,25.0,25.0,0.0,4.115931
1996-06-30,24.85,24.85,24.85,24.85,100.0,4.0912353
1996-07-31,23.9701636364,23.9928909091,23.9701636364,23.9701636364,327.272727273,3.946381
1996-08-31,24.1612181818,24.1612181818,24.0816727273,24.1044,927.272727273,3.9684815
1996-09-30,25.5625,25.6,25.5,25.55,620.0,4.20648125
1996-10-31,15.6477272727,15.6477272727,15.6477272727,15.6477272727,163.636363636,4.36288640909
1996-11-30,15.65,15.65,15.5625,15.65,310.0,5.15314525
1996-12-31,17.5,17.5,17.5,17.5,0.0,5.762303
1997-01-31,16.75,16.7840909091,16.6363636364,16.7613636364,1645.45454545,5.51908904545
1997-02-28,17.2894736842,17.2894736842,17.2631578947,17.2894736842,894.736842105,5.692982
1997-03-31,18.5,18.5125,18.45,18.5125,240.0,6.09569295
1997-04-30,20.2727272727,20.2840909091,20.25,20.2840909091,136.363636364,6.67903281818
1997-05-31,23.0714285714,23.0714285714,23.0714285714,23.0714285714,38.0952380952,7.59683185714
1997-06-30,22.0,22.0,22.0,22.0,0.0,7.244038
1997-07-31,25.2386363636,25.2386363636,25.2272727273,25.2272727273,418.181818182,8.30669654545
1997-08-31,29.6125,29.7125,29.5,29.65,1000.0,9.7629874
1997-09-30,35.7142857143,35.869047619,35.5595238095,35.7738095238,2666.66666667,11.7794013333
1997-10-31,32.847826087,33.0190217391,32.7445652174,32.8777173913,2060.86956522,10.8257921304
1997-11-30,22.8750005263,22.9284547368,22.6875,22.7664473684,1347.36842105,9.77533515789
1997-12-31,14.1747181818,14.2201727273,14.0319627273,14.1001445455,1559.09090909,9.28531268182
1998-01-31,13.110158,13.245314,12.978127,13.096876,2225.0,8.6249331
1998-02-28,11.3980284211,11.5501663158,11.2368442105,11.3075684211,4715.78947368,7.44658652632
1998-03-31,10.9460227273,10.9744318182,10.8011363636,10.8920454545,2186.36363636,7.17294445455
1998-04-30,10.8095238095,10.8630952381,10.681547619,10.7916666667,3385.71428571,7.10684033333
1998-05-31,10.5875,10.65,10.55,10.59375,4275.0,6.97650215
1998-06-30,10.9140627273,10.9879263636,10.8529827273,10.9154827273,1068.18181818,7.18837818182
1998-07-31,10.9772727273,11.0284090909,10.875,10.9517045455,2227.27272727,7.21223281818
1998-08-31,10.0476190476,10.0714285714,10.0,10.0178571429,1533.33333333,6.59724885714
1998-09-30,9.60119047619,9.67261904762,9.44047619048,9.55357142857,1090.47619048,6.29149380952
1998-10-31,8.91761363636,9.03693181818,8.89488636364,9.00852272727,1495.45454545,5.93255245455
1998-11-30,8.9515625,9.05,8.9328125,9.0375,1025.0,5.95163555
1998-12-31,8.48214285714,8.53571428571,8.44047619048,8.5,2257.14285714,5.59766571429
1999-01-31,7.94736842105,8.01644736842,7.86842105263,7.96052631579,2289.47368421,5.24239584211
1999-02-28,8.15625,8.18914473684,8.09703947368,8.11184210526,763.157894737,5.34204478947
1999-03-31,8.91304347826,9.00543478261,8.84239130435,8.875,1117.39130435,5.8446213913
1999-04-30,9.0,9.14285714286,8.78571428571,8.96428571429,2961.9047619,5.90342038095
1999-05-31,8.35625,8.38125,8.24375,8.325,1725.0,5.48241955
1999-06-30,9.47321428571,9.65773809524,9.35714285714,9.55654761905,2642.85714286,6.29345390476
1999-07-31,10.994047619,11.1071428571,10.9642857143,11.0803571429,1419.04761905,7.31104380952
1999-08-31,10.7357954545,10.8125,10.6761363636,10.7130681818,1263.63636364,7.08711136364
1999-09-30,9.21428571429,9.26785714286,9.17261904762,9.22619047619,857.142857143,6.10348380952
1999-10-31,8.66369047619,8.77380952381,8.6130952381,8.71428571429,2857.14285714,5.77636938095
1999-11-30,9.675,9.75,9.5875,9.6375,1210.0,6.41222235
1999-12-31,9.68181818182,9.82386363636,9.55681818182,9.63636363636,3772.72727273,6.41146622727
2000-01-31,8.9125,9.00625,8.771875,8.790625,3025.0,5.8617167
2000-02-29,8.190625,8.25625,8.090625,8.153125,4210.0,5.4567051
2000-03-31,7.79619565217,7.84782608696,7.76630434783,7.81793478261,1673.91304348,5.23236965217
2000-04-30,7.59868421053,7.62171052632,7.48355263158,7.53618421053,1584.21052632,5.05086252632
2000-05-31,7.72023809524,7.75892857143,7.63988095238,7.6875,1852.38095238,5.17848242857
2000-06-30,7.94602272727,7.96306818182,7.91193181818,7.92329545455,1172.72727273,5.33731936364
2000-07-31,7.5859375,7.6328125,7.5671875,7.6,1155.0,5.11954025
2000-08-31,7.1902173913,7.23097826087,7.16032608696,7.20108695652,1186.95652174,4.87636426087
2000-09-30,7.0703125,7.1578125,6.915625,6.990625,1940.0,4.7490424
2000-10-31,6.55397727273,6.61079545455,6.50284090909,6.58806818182,1218.18181818,4.48659559091
2000-11-30,6.2609375,6.296875,6.1515625,6.209375,1695.0,4.2591931
2000-12-31,6.359375,6.53125,6.340625,6.41875,3780.0,4.40280965
2001-01-31,7.66071428571,7.70238095238,7.60416666667,7.67261904762,1766.66666667,5.28195052381
2001-02-28,7.21710526316,7.22697368421,7.17105263158,7.19078947368,2005.26315789,4.96906863158
2001-03-31,6.81534090909,6.82670454545,6.78977272727,6.80113636364,950.0,4.69980577273
2001-04-30,6.838125,6.890625,6.7775,6.8275,2655.0,4.72756035
2001-05-31,6.58904761905,6.65523809524,6.57238095238,6.61761904762,1495.23809524,4.60025014286
2001-06-30,6.54095238095,6.56380952381,6.46142857143,6.48761904762,1995.23809524,4.50988033333
2001-07-31,6.52714285714,6.58428571429,6.48476190476,6.52285714286,3190.47619048,4.54463161905
2001-08-31,6.56913043478,6.61826086957,6.54304347826,6.57565217391,1752.17391304,4.598326
2001-09-30,6.33333333333,6.42,6.32333333333,6.41,980.0,4.4824862
2001-10-31,6.61217391304,6.69086956522,6.53956521739,6.68086956522,2113.04347826,4.68269965217
2001-11-30,6.55904761905,6.66095238095,6.5180952381,6.59428571429,3276.19047619,4.63407566667
2001-12-31,6.9825,7.011,6.947,6.9735,2495.0,4.9051827
2002-01-31,8.18285714286,8.36523809524,8.0880952381,8.25428571429,1738.0952381,5.81317566667
2002-02-28,9.48842105263,9.57578947368,9.41263157895,9.52105263158,2084.21052632,6.749637
2002-03-31,10.191,10.2925,10.086,10.1475,3190.0,7.19373605
2002-04-30,11.3066666667,11.4819047619,11.210952381,11.4042857143,3361.9047619,8.08710657143
2002-05-31,11.8804545455,12.0409090909,11.7159090909,11.8463636364,2286.36363636,8.44635409091
2002-06-30,10.172,10.1985,10.089,10.1165,1265.0,7.2129765
2002-07-31,10.3404545455,10.4940909091,10.2431818182,10.3781818182,5254.54545455,7.40087327273
2002-08-31,10.8468181818,11.0004545455,10.7463636364,10.8795454545,8668.18181818,7.80715895455
2002-09-30,10.815,10.864,10.783,10.8305,3705.0,7.77196405
2002-10-31,10.0926086957,10.2091304348,9.96826086957,10.1191304348,3256.52173913,7.26800652174
2002-11-30,9.9855,10.03,9.926,9.9745,5810.0,7.2080545
2002-12-31,10.1766666667,10.3223809524,10.1014285714,10.2133333333,10114.2857143,7.3806467619
2003-01-31,10.9219047619,11.0880952381,10.8428571429,11.0338095238,2209.52380952,7.9846237619
2003-02-28,12.6342105263,12.7873684211,12.5763157895,12.7510526316,12510.5263158,9.27769215789
2003-03-31,13.732,13.994,13.5425,13.8345,9130.0,10.0660107
2003-04-30,13.9952380952,14.2119047619,13.7828571429,14.0338095238,4890.47619048,10.2165367619
2003-05-31,15.604762,16.1542858571,15.1842858095,15.6966666667,11252.3809524,11.4863298571
2003-06-30,16.288,16.5815001,15.82850015,16.21400005,19975.0,11.86489815
2003-07-31,14.5981818182,14.9190909091,14.3372727273,14.715,13381.8181818,10.7679768636
2003-08-31,15.509047619,15.6238095238,15.3804761905,15.5123809524,5757.14285714,11.4040610476
2003-09-30,14.784,15.166,14.4785,14.852,17790.0,10.92392795
2003-10-31,15.1134782609,15.3830434348,14.9108695217,15.1391304348,8239.13043478,11.156291
2003-11-30,16.5747368947,16.8147372105,16.3389471053,16.5494738947,13557.8947368,12.23772
2003-12-31,16.6195455,16.7931820455,16.4340908636,16.5527273636,10154.5454545,12.2676461818
2004-01-31,16.41450005,16.6214997,16.1780001,16.3315001,7150.0,12.1178969
2004-02-29,16.1078946316,16.3431578947,15.9942104737,16.1547368421,6294.73684211,12.0383776316
2004-03-31,15.5830433478,15.7421738261,15.4491304348,15.5208695652,5417.39130435,11.566024913
2004-04-30,15.473,15.5985,15.3325,15.4485,6935.0,11.5222056
2004-05-31,15.175,15.3345,14.991,15.1005,9955.0,11.31810785
2004-06-30,15.672381,15.8628572381,15.47,15.6376190476,24242.8571429,11.7206887143
2004-07-31,16.1159998,16.2049999,16.04100025,16.15999985,6700.0,12.13279475
2004-08-31,16.7254546818,16.8081819091,16.6427273182,16.7104544091,5718.18181818,12.5942954091
2004-09-30,16.6785714286,16.7271430476,16.6290477143,16.6514289048,6028.57142857,12.5498090952
2004-10-31,17.1354998,17.37250015,17.0154999,17.2335,17045.0,12.98850305
2004-11-30,19.5438095714,19.7285714762,19.3085715714,19.5171428571,12395.2380952,14.790678
2004-12-31,21.6986360909,22.0009090455,21.4777275455,21.7613636818,10072.7272727,16.4914159545
2005-01-31,22.4715787368,22.6473684211,22.2926314211,22.4952632632,6805.26315789,17.0475872632
2005-02-28,23.0910527895,23.4031578947,22.7731578947,23.0763154737,13094.7368421,17.5751671053
2005-03-31,22.7663637727,22.9581821818,22.4740911364,22.7345456818,2913.63636364,17.3148715
2005-04-30,20.2476189048,20.3861902857,19.9423806667,20.0933330476,5452.38095238,15.3032959524
2005-05-31,21.4266665714,21.7238095714,21.3119049524,21.6347621429,6614.28571429,16.5552754762
2005-06-30,23.4454545,23.810909,23.0490907727,23.6072727727,19740.9090909,18.0731052727
