Date,Open,High,Low,Close,Volume,Adj Close
2012-11-30,24.574285619,24.6828571905,24.380476,24.5114282857,15076.1904762,20.422861619
2012-12-31,24.3178947368,24.4463157368,24.0921052105,24.2810526842,22005.2631579,20.2309132632
2013-01-31,24.4566668571,24.6342861429,24.3114288095,24.5185717143,19095.2380952,20.6635328095
2013-02-28,24.621579,24.7178951053,24.5452629474,24.6136842632,13231.5789474,20.8620011053
2013-03-31,24.803,24.848,24.71250005,24.80350005,19680.0,21.0228843
2013-04-30,24.9672728182,24.9963637727,24.8959091364,24.9740909545,18809.0909091,21.3640470455
2013-05-31,25.1563635455,25.2190909545,24.9963635,25.0936364545,31459.0909091,21.5856758182
2013-06-30,24.8144997,24.99699995,24.49000005,24.737,15950.0,21.2788954
2013-07-31,24.5863637273,24.7309091364,24.3536364545,24.5354546364,7486.36363636,20.4305785455
2013-08-31,23.8004544091,23.9581816818,23.5327271364,23.7245452727,7654.54545455,20.7210526364
2013-09-30,23.49400005,23.7279999,23.30500015,23.5349998,7075.0,20.5555033
2013-10-31,24.0477271818,24.2681817273,23.7677271364,23.9631818182,6204.54545455,21.1497929545
2013-11-30,23.79600015,23.96000005,23.6384996,23.80099975,6895.0,21.10955525
2013-12-31,23.2300000476,23.3509522381,22.943809619,23.1090475714,13800.0,20.4958497143
2014-01-31,23.12600025,23.307,22.9004997,23.13650025,10390.0,20.7348782
2014-02-28,23.4773685263,23.6200002105,23.283684,23.4631576842,9294.73684211,21.1410634737
2014-03-31,24.3471428095,24.4585714762,24.2376191905,24.3680949048,7600.0,21.9564414286
2014-04-30,24.5223808571,24.6280954762,24.4142857143,24.5542858095,5623.80952381,22.310233
2014-05-31,24.7157142381,24.7957141905,24.5976188095,24.705714,6857.14285714,22.5980552857
2014-06-30,24.7919047143,24.9128569048,24.7452382381,24.8433332857,4895.23809524,22.7239340476
2014-07-31,24.8177271364,24.8881815909,24.7554543636,24.8295451818,5704.54545455,22.9427003636
2014-08-31,24.50849995,24.67450005,24.44599995,24.5679999,5140.0,22.80839615
2014-09-30,24.562381,24.677142619,24.5147618095,24.5923808095,3361.9047619,22.8310309048
2014-10-31,24.4321738261,24.5852173478,24.3404347826,24.478260913,6473.91304348,22.963878913
2014-11-30,24.3483332222,24.4700002222,24.2877775,24.3877777222,4916.66666667,22.9841155
2014-12-31,24.2590909091,24.3490909091,24.2013636818,24.3018180909,5777.27272727,22.9031032727
2015-01-31,24.8420001,25.00099975,24.78300015,24.9320001,6905.0,23.7228535
2015-02-28,24.6542106316,24.7542105263,24.5673684737,24.6421052105,11310.5263158,23.5677147368
2015-03-31,24.6738092857,24.7533332857,24.6357141429,24.7023811905,10938.0952381,23.6253625238
2015-04-30,25.0690474762,25.2152381905,25.023809619,25.1266662857,6247.61904762,24.031149381
2015-05-31,25.054,25.17299975,25.00049995,25.11250005,5585.0,24.0176006
2015-06-30,25.0657139048,25.1680951429,25.0142854762,25.1014284762,4466.66666667,24.0070117143
2015-07-31,25.0777271818,25.1468184091,24.9895455,25.0740909091,3931.81818182,23.980866
2015-08-31,24.9395239048,25.0223808095,24.8590477619,24.8885715238,3423.80952381,23.8034349524
2015-09-30,24.8023808571,24.8947619524,24.7533332381,24.8404762381,7209.52380952,23.7574368095
2015-10-31,24.9195238095,25.0199998571,24.8719049048,24.9585716667,6580.95238095,23.8703832381
2015-11-30,25.02150025,25.04499965,25.0040004,25.02499995,7365.0,23.9339155
2015-12-31,24.2454546364,24.3577272727,24.0545457727,24.2140909545,16459.0909091,23.1583617273
2016-01-31,23.9484210526,24.2315788421,23.6810526316,23.9631578421,24489.4736842,23.1387643684
2016-02-29,23.65049995,23.87199985,23.47549965,23.63599995,10880.0,21.879644
2016-03-31,24.260909,24.3413635,24.1177272273,24.2636364545,8381.81818182,23.5601142273
2016-04-30,24.7180951905,24.780476619,24.5533331905,24.7342860952,9528.57142857,24.2420798095
2016-05-31,25.1865001,25.2735001,25.0555001,25.1770003,4770.0,24.81450685
2016-06-30,25.1786362727,25.2977268636,25.1172728182,25.1981818182,5227.27272727,24.8353835
2016-07-31,25.366,25.42550005,25.26099965,25.3629999,5540.0,25.2351907
2016-08-31,25.58,25.8199998,25.5499994,25.7539998,10280.0,25.7539998
