Unnamed: 0,date,price,pe,ticker
0,2002-12-31,0.34525691735,0.567101912554,XOM
40,2002-12-31,0.34525691735,0.567101912554,XOM
80,2002-12-31,0.34525691735,0.567101912554,XOM
42,2003-12-31,0.405138351931,0.345045240288,XOM
81,2003-12-31,0.405138351931,0.345045240288,XOM
135,2003-12-31,0.405138351931,0.34130682126,XOM
172,2003-12-31,0.405138351931,0.34130682126,XOM
95,2003-12-31,0.405138351931,0.34130682126,XOM
2,2003-12-31,0.405138351931,0.345045240288,XOM
96,2004-03-31,0.410968391629,0.37107872352,XOM
136,2004-03-31,0.410968391629,0.37107872352,XOM
137,2004-06-30,0.438834005104,0.365444004985,XOM
97,2004-06-30,0.438834005104,0.365444004985,XOM
138,2004-09-30,0.477569203881,0.361515956006,XOM
98,2004-09-30,0.477569203881,0.361515956006,XOM
6,2004-12-31,0.506521734383,0.432356287587,XOM
82,2004-12-31,0.506521734383,0.432356287587,XOM
99,2004-12-31,0.506521734383,0.353659858048,XOM
139,2004-12-31,0.506521734383,0.353659858048,XOM
46,2004-12-31,0.506521734383,0.432356287587,XOM
173,2004-12-31,0.506521734383,0.353659858048,XOM
140,2005-03-31,0.58893280402,0.371512163407,XOM
47,2005-03-31,0.58893280402,0.359186216612,XOM
7,2005-03-31,0.58893280402,0.359186216612,XOM
100,2005-03-31,0.58893280402,0.371512163407,XOM
48,2005-06-30,0.56788540221,0.337676762204,XOM
141,2005-06-30,0.56788540221,0.334805222951,XOM
8,2005-06-30,0.56788540221,0.337676762204,XOM
101,2005-06-30,0.56788540221,0.334805222951,XOM
102,2005-09-30,0.627865641142,0.320718426613,XOM
49,2005-09-30,0.627865641142,0.288400065016,XOM
142,2005-09-30,0.627865641142,0.320718426613,XOM
9,2005-09-30,0.627865641142,0.288400065016,XOM
50,2006-03-31,0.601383426918,0.282982066425,XOM
10,2006-03-31,0.601383426918,0.282982066425,XOM
103,2006-03-31,0.601383426918,0.274529988622,XOM
143,2006-03-31,0.601383426918,0.274529988622,XOM
144,2006-06-30,0.606225294651,0.25526900363,XOM
51,2006-06-30,0.606225294651,0.280841956981,XOM
11,2006-06-30,0.606225294651,0.280841956981,XOM
104,2006-06-30,0.606225294651,0.25526900363,XOM
83,2007-12-31,0.925790561041,0.318984667064,XOM
145,2007-12-31,0.925790561041,0.341469361218,XOM
105,2007-12-31,0.925790561041,0.341469361218,XOM
12,2007-12-31,0.925790561041,0.318984667064,XOM
174,2007-12-31,0.925790561041,0.341469361218,XOM
52,2007-12-31,0.925790561041,0.318984667064,XOM
146,2008-03-31,0.835770795527,0.290350544509,XOM
106,2008-03-31,0.835770795527,0.290350544509,XOM
53,2008-03-31,0.835770795527,0.305358400607,XOM
13,2008-03-31,0.835770795527,0.305358400607,XOM
14,2008-06-30,0.870849798543,0.25261418432,XOM
147,2008-06-30,0.870849798543,0.289050224847,XOM
107,2008-06-30,0.870849798543,0.289050224847,XOM
54,2008-06-30,0.870849798543,0.25261418432,XOM
108,2008-09-30,0.767391366622,0.222733922089,XOM
55,2008-09-30,0.767391366622,0.217641003413,XOM
148,2008-09-30,0.767391366622,0.222733922089,XOM
15,2008-09-30,0.767391366622,0.217641003413,XOM
109,2008-12-31,0.788834035242,0.24326813675,XOM
56,2008-12-31,0.788834035242,0.201007747738,XOM
16,2008-12-31,0.788834035242,0.201007747738,XOM
175,2008-12-31,0.788834035242,0.24326813675,XOM
84,2008-12-31,0.788834035242,0.201007747738,XOM
149,2008-12-31,0.788834035242,0.24326813675,XOM
110,2009-03-31,0.672924901371,0.234463889039,XOM
17,2009-03-31,0.672924901371,0.230021130195,XOM
57,2009-03-31,0.672924901371,0.230021130195,XOM
150,2009-03-31,0.672924901371,0.234463889039,XOM
58,2009-06-30,0.690810336684,0.292680283903,XOM
151,2009-06-30,0.690810336684,0.296689602861,XOM
18,2009-06-30,0.690810336684,0.292680283903,XOM
111,2009-06-30,0.690810336684,0.296689602861,XOM
59,2009-09-30,0.677964456857,0.442948474833,XOM
112,2009-09-30,0.677964456857,0.424337649672,XOM
19,2009-09-30,0.677964456857,0.442948474833,XOM
152,2009-09-30,0.677964456857,0.424337649672,XOM
85,2009-12-31,0.673814268987,0.43119141789,XOM
20,2009-12-31,0.673814268987,0.43119141789,XOM
176,2009-12-31,0.673814268987,0.454840981741,XOM
60,2009-12-31,0.673814268987,0.43119141789,XOM
153,2009-12-31,0.673814268987,0.454840981741,XOM
113,2009-12-31,0.673814268987,0.454840981741,XOM
154,2010-03-31,0.661857756774,0.407352224088,XOM
61,2010-03-31,0.661857756774,0.38665546947,XOM
21,2010-03-31,0.661857756774,0.38665546947,XOM
114,2010-03-31,0.661857756774,0.407352224088,XOM
62,2010-06-30,0.563932823041,0.351113398711,XOM
155,2010-06-30,0.563932823041,0.294766213361,XOM
22,2010-06-30,0.563932823041,0.351113398711,XOM
115,2010-06-30,0.563932823041,0.294766213361,XOM
63,2010-09-30,0.610573150511,0.340602481443,XOM
156,2010-09-30,0.610573150511,0.312672698705,XOM
116,2010-09-30,0.610573150511,0.312672698705,XOM
23,2010-09-30,0.610573150511,0.340602481443,XOM
86,2010-12-31,0.722529695332,0.376361272146,XOM
87,2010-12-31,0.722529695332,0.377173971935,XOM
177,2010-12-31,0.722529695332,0.32792436474,XOM
157,2010-12-31,0.722529695332,0.32792436474,XOM
117,2010-12-31,0.722529695332,0.32792436474,XOM
24,2010-12-31,0.722529695332,0.376361272146,XOM
25,2010-12-31,0.722529695332,0.377173971935,XOM
65,2010-12-31,0.722529695332,0.377173971935,XOM
64,2010-12-31,0.722529695332,0.376361272146,XOM
158,2011-03-31,0.831324105672,0.324646475592,XOM
118,2011-03-31,0.831324105672,0.324646475592,XOM
26,2011-03-31,0.831324105672,0.316736197649,XOM
66,2011-03-31,0.831324105672,0.316736197649,XOM
27,2011-06-30,0.804150191823,0.256406783334,XOM
67,2011-06-30,0.804150191823,0.256406783334,XOM
119,2011-06-30,0.804150191823,0.286314135558,XOM
159,2011-06-30,0.804150191823,0.286314135558,XOM
28,2011-09-30,0.717687738667,0.250311534919,XOM
160,2011-09-30,0.717687738667,0.233840819201,XOM
120,2011-09-30,0.717687738667,0.233840819201,XOM
68,2011-09-30,0.717687738667,0.250311534919,XOM
178,2012-12-31,0.855237209147,0.238202308067,XOM
161,2012-12-31,0.855237209147,0.238202308067,XOM
69,2012-12-31,0.855237209147,0.242130357046,XOM
88,2012-12-31,0.855237209147,0.242130357046,XOM
29,2012-12-31,0.855237209147,0.242130357046,XOM
121,2012-12-31,0.855237209147,0.238202308067,XOM
30,2013-09-30,0.850197663543,0.318497047191,XOM
70,2013-09-30,0.850197663543,0.318497047191,XOM
162,2013-09-30,0.850197663543,0.300157121959,XOM
122,2013-09-30,0.850197663543,0.300157121959,XOM
163,2013-12-31,1.0,0.367584114428,XOM
123,2013-12-31,1.0,0.367584114428,XOM
71,2013-12-31,1.0,0.344178360514,XOM
89,2013-12-31,1.0,0.344178360514,XOM
179,2013-12-31,1.0,0.367584114428,XOM
31,2013-12-31,1.0,0.344178360514,XOM
124,2014-03-31,0.965217419918,0.355339437612,XOM
32,2014-03-31,0.965217419918,0.372758303083,XOM
72,2014-03-31,0.965217419918,0.372758303083,XOM
164,2014-03-31,0.965217419918,0.355339437612,XOM
165,2014-06-30,0.994861689571,0.343474020697,XOM
33,2014-06-30,0.994861689571,0.33534702281,XOM
125,2014-06-30,0.994861689571,0.343474020697,XOM
73,2014-06-30,0.994861689571,0.33534702281,XOM
34,2014-09-30,0.929347883281,0.317955247332,XOM
126,2014-09-30,0.929347883281,0.316790377635,XOM
74,2014-09-30,0.929347883281,0.317955247332,XOM
166,2014-09-30,0.929347883281,0.316790377635,XOM
180,2014-12-31,0.913537546844,0.326109335212,XOM
167,2014-12-31,0.913537546844,0.326109335212,XOM
127,2014-12-31,0.913537546844,0.326109335212,XOM
90,2014-12-31,0.913537546844,0.313079048599,XOM
75,2014-12-31,0.913537546844,0.313079048599,XOM
35,2014-12-31,0.913537546844,0.313079048599,XOM
168,2015-03-31,0.839920973515,0.34057539145,XOM
76,2015-03-31,0.839920973515,0.352224088422,XOM
36,2015-03-31,0.839920973515,0.352224088422,XOM
128,2015-03-31,0.839920973515,0.34057539145,XOM
169,2015-06-30,0.822134382079,0.39646204692,XOM
37,2015-06-30,0.822134382079,0.366690144661,XOM
77,2015-06-30,0.822134382079,0.366690144661,XOM
129,2015-06-30,0.822134382079,0.39646204692,XOM
38,2015-09-30,0.734683796483,0.486265373571,XOM
130,2015-09-30,0.734683796483,0.421168120496,XOM
78,2015-09-30,0.734683796483,0.486265373571,XOM
170,2015-09-30,0.734683796483,0.421168120496,XOM
91,2015-12-31,0.770256910185,0.567860432356,XOM
181,2015-12-31,0.770256910185,0.544319228477,XOM
131,2015-12-31,0.770256910185,0.544319228477,XOM
39,2015-12-31,0.770256910185,0.567860432356,XOM
79,2015-12-31,0.770256910185,0.567860432356,XOM
171,2015-12-31,0.770256910185,0.544319228477,XOM
182,2016-06-30,0.926284592676,0.92853659858,XOM
184,2016-06-30,0.926284592676,1.0,XOM
183,2016-06-30,0.926284592676,0.92853659858,XOM
185,2016-06-30,0.926284592676,1.0,XOM
