Unnamed: 0,date,price,pe,ticker
89,2003-03-31,0.182567655535,0.534280697456,HD
130,2003-03-31,0.182567655535,0.534280697456,HD
131,2003-06-30,0.248220045998,0.718812528074,HD
90,2003-06-30,0.248220045998,0.718812528074,HD
132,2003-09-30,0.238701953615,0.754093674711,HD
91,2003-09-30,0.238701953615,0.754093674711,HD
92,2003-12-31,0.265982191875,0.88721466781,HD
171,2003-12-31,0.265982191875,0.534280697456,HD
133,2003-12-31,0.265982191875,0.88721466781,HD
134,2004-03-31,0.279997024357,0.765649883621,HD
3,2004-03-31,0.279997024357,0.775531871452,HD
93,2004-03-31,0.279997024357,0.765649883621,HD
43,2004-03-31,0.279997024357,0.775531871452,HD
44,2004-06-30,0.263808759999,0.713422352893,HD
94,2004-06-30,0.263808759999,0.71668912573,HD
135,2004-06-30,0.263808759999,0.71668912573,HD
4,2004-06-30,0.263808759999,0.713422352893,HD
136,2004-09-30,0.293787027329,0.645555147209,HD
45,2004-09-30,0.293787027329,0.717260810976,HD
5,2004-09-30,0.293787027329,0.717260810976,HD
95,2004-09-30,0.293787027329,0.645555147209,HD
6,2004-12-31,0.320317801411,0.769610845686,HD
137,2004-12-31,0.320317801411,0.749928539344,HD
172,2004-12-31,0.320317801411,0.765649883621,HD
80,2004-12-31,0.320317801411,0.775531871452,HD
96,2004-12-31,0.320317801411,0.749928539344,HD
46,2004-12-31,0.320317801411,0.769610845686,HD
7,2005-03-31,0.286592250664,0.66519661889,HD
138,2005-03-31,0.286592250664,0.724570215199,HD
47,2005-03-31,0.286592250664,0.66519661889,HD
97,2005-03-31,0.286592250664,0.724570215199,HD
8,2005-06-30,0.291538664774,0.68651231165,HD
48,2005-06-30,0.291538664774,0.68651231165,HD
98,2005-06-30,0.291538664774,0.605414675977,HD
139,2005-06-30,0.291538664774,0.605414675977,HD
99,2005-09-30,0.285842771497,0.709747233452,HD
140,2005-09-30,0.285842771497,0.709747233452,HD
9,2005-09-30,0.285842771497,0.660582302258,HD
49,2005-09-30,0.285842771497,0.660582302258,HD
100,2006-03-31,0.317020169521,0.594348482992,HD
10,2006-03-31,0.317020169521,0.635632324717,HD
50,2006-03-31,0.317020169521,0.635632324717,HD
141,2006-03-31,0.317020169521,0.594348482992,HD
51,2006-06-30,0.26823055443,0.535587406591,HD
11,2006-06-30,0.26823055443,0.535587406591,HD
101,2006-06-30,0.26823055443,0.5684184736,HD
142,2006-06-30,0.26823055443,0.5684184736,HD
102,2007-12-31,0.201903637962,0.544652701213,HD
143,2007-12-31,0.201903637962,0.544652701213,HD
173,2007-12-31,0.201903637962,0.577769610846,HD
52,2007-12-31,0.201903637962,0.419045285638,HD
81,2007-12-31,0.201903637962,0.514026705868,HD
12,2007-12-31,0.201903637962,0.419045285638,HD
144,2008-03-31,0.209623026811,0.477438850096,HD
53,2008-03-31,0.209623026811,0.458818244926,HD
103,2008-03-31,0.209623026811,0.477438850096,HD
13,2008-03-31,0.209623026811,0.458818244926,HD
54,2008-06-30,0.175522755217,0.508350688064,HD
104,2008-06-30,0.175522755217,0.561027400057,HD
14,2008-06-30,0.175522755217,0.508350688064,HD
145,2008-06-30,0.175522755217,0.561027400057,HD
146,2008-09-30,0.194034327799,0.498877046837,HD
105,2008-09-30,0.194034327799,0.498877046837,HD
15,2008-09-30,0.194034327799,0.59683939728,HD
55,2008-09-30,0.194034327799,0.59683939728,HD
82,2008-12-31,0.172524928484,0.458818244926,HD
56,2008-12-31,0.172524928484,0.538568336804,HD
174,2008-12-31,0.172524928484,0.477438850096,HD
106,2008-12-31,0.172524928484,0.548123647352,HD
147,2008-12-31,0.172524928484,0.548123647352,HD
16,2008-12-31,0.172524928484,0.538568336804,HD
148,2009-03-31,0.176571987079,0.659561435747,HD
107,2009-03-31,0.176571987079,0.659561435747,HD
17,2009-03-31,0.176571987079,0.759198007269,HD
57,2009-03-31,0.176571987079,0.759198007269,HD
149,2009-06-30,0.177096606758,0.738208991792,HD
108,2009-06-30,0.177096606758,0.738208991792,HD
18,2009-06-30,0.177096606758,0.706807137899,HD
58,2009-06-30,0.177096606758,0.706807137899,HD
109,2009-09-30,0.199655252924,0.773735146392,HD
59,2009-09-30,0.199655252924,0.802891093961,HD
19,2009-09-30,0.199655252924,0.802891093961,HD
150,2009-09-30,0.199655252924,0.773735146392,HD
110,2009-12-31,0.216817818465,0.771040058802,HD
20,2009-12-31,0.216817818465,0.856221160521,HD
151,2009-12-31,0.216817818465,0.771040058802,HD
83,2009-12-31,0.216817818465,0.759198007269,HD
175,2009-12-31,0.216817818465,0.659561435747,HD
60,2009-12-31,0.216817818465,0.856221160521,HD
61,2010-03-31,0.242449222043,0.847645881824,HD
21,2010-03-31,0.242449222043,0.847645881824,HD
152,2010-03-31,0.242449222043,0.73089958757,HD
111,2010-03-31,0.242449222043,0.73089958757,HD
