ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
MRK,ARQ,2002-12-31,2003-03-21,2002-12-31,-98800000,47561200000,,14833900000,32727300000,,8.109,,2243000000,2243000000,,1.199,1.613,8548800000,8548800000,,0.025,0.36,,,,,,,,,,18200500000,,18200500000,133120346286,13,11.376,,,1.0,,,7241000000,,34250800000,,3411800000,29360700000,12375200000,,126814546286,,,,,,,,,,,,,,3221700000,,6.968,17.738,17.823,,56.5,2.449,2.449,5423400000,35434900000,,,,,,,,,1.0,2244505244,2244505244,,23.074,40320200000,,17.964,2458700000
MRK,ARQ,2003-03-31,2003-05-14,2003-03-31,-109000000,48953500000,,15380900000,33572600000,,8.418,-457000000,2216900000,2216900000,8450500000,1.135,1.593,9810800000,9810800000,391700000,0.024,0.36,2463900000,2855600000,0.213,2855600000,2463900000,2463900000,0.76,0.76,0.76,18876100000,,18876100000,141281489040,,,1388800000,0.619,1.0,4937900000,0.369,7691800000,0,35305400000,,3522600000,30077400000,13550200000,,133687589040,-26100000,-295800000,1264900000,-808300000,241600000,-2140600000,1845800000,27100000,1710400000,1710400000,1710400000,0,0.128,3183400000,0.474,7.082,,,0,59.62,,,5617700000,36337300000,13388400000,13388400000,720300000,,,,,1701400000,1.0,2242327894,2242327894,,,41261700000,753500000,18.401,1830700000
MRK,ARQ,2003-06-30,2003-08-13,2003-06-30,-171400000,50008100000,,16303000000,33705100000,,8.758,-516400000,1664700000,1664700000,8436900000,1.186,1.55,10163200000,10163200000,414200000,0.027,0.36,2596800000,3011000000,0.227,3011000000,2596800000,2596800000,0.83,0.83,0.83,19607200000,,19607200000,128097039417,,,1161100000,0.519,1.0,4844300000,0.365,7628100000,0,37129100000,,3630400000,30400900000,13749400000,,119598539417,-552200000,-476700000,322000000,-808100000,-863400000,-1440200000,1677500000,73900000,1867000000,1867000000,1867000000,0,0.141,2975900000,0.434,6.1,,,0,53.42,,,5901600000,37398000000,13281200000,13281200000,786400000,,,,,1747100000,1.0,2238834508,2238834508,,,42380000000,729800000,18.929,2553600000
MRK,ARQ,2003-09-30,2003-11-14,2003-09-30,-145400000,42589000000,,14021200000,28567800000,,6.882,-400700000,2173800000,2173800000,1051700000,1.197,1.781,9672400000,9672400000,187700000,0.093,3.25,2598100000,2785800000,0.483,2785800000,2598100000,2598100000,0.83,0.82,0.83,15312700000,,15312700000,111138975864,,,1674400000,0.753,1.0,4710300000,0.817,1904400000,0,36467600000,,2441400000,27276300000,11715600000,,103640375864,509100000,-616500000,-496500000,-807000000,-1877300000,-1136000000,2075100000,11400000,1858300000,1858300000,1858300000,6700000,0.323,1556500000,3.916,6.768,,,0,46.58,,,4561800000,33583700000,5762000000,5762000000,776500000,,,,,1463600000,1.0,2224997335,2224997335,,,40684600000,739800000,18.285,2305600000
MRK,ARQ,2003-12-31,2004-03-10,2003-12-31,65500000,40587500000,,11527200000,29060300000,,7.003,-541800000,1201000000,1201000000,1228300000,1.205,1.606,6796000000,6796000000,320600000,0.094,0.74,1760900000,2081500000,0.37,2081500000,1760900000,1760900000,0.62,0.62,0.62,15576400000,,15576400000,108247668621,11,10.205,2286300000,1.028,1.0,4398800000,0.782,1949400000,0,34663500000,,2554700000,25011100000,9569600000,,102652668621,-972800000,-256900000,-2873500000,-827000000,-4328800000,484600000,2828100000,43300000,1395200000,1395200000,1395200000,0,0.248,1557900000,1.194,6.59,15.028,15.131,0,46.15,4.565,4.565,4023600000,34142000000,5627100000,5627100000,894900000,,,,,1794100000,1.0,2224326514,2224326514,,10.109,38638100000,365700000,17.371,1957600000
MRK,ARQ,2004-03-31,2004-05-07,2004-03-31,80400000,41665200000,,12961300000,28703900000,,7.322,-322800000,1762100000,1762100000,1115800000,1.281,1.561,6876800000,6876800000,348200000,0.091,0.37,2342900000,2691100000,0.478,2691100000,2342900000,2342900000,0.73,0.73,0.73,16271200000,,16271200000,111131541048,11,10.514,1491200000,0.671,1.0,4515000000,0.802,1903400000,0,34762300000,,2658600000,25394000000,10114200000,,106016841048,561100000,-227900000,81200000,-822400000,-883200000,-367100000,1814000000,-2600000,1618600000,1618600000,1618600000,0,0.287,1342200000,0.507,6.516,15.732,15.85,0,47.71,3.499,3.499,4199600000,34937600000,5630800000,5630800000,996300000,,,,,1611400000,1.0,2222109433,2222109433,,13.636,39761800000,724300000,17.894,2847100000
MRK,ARQ,2004-06-30,2004-08-06,2004-06-30,-49600000,41854600000,,13288400000,28566200000,,7.647,-439300000,1599800000,1599800000,1131300000,1.373,1.467,6605000000,6605000000,352300000,0.1,0.37,2438800000,2791100000,0.464,2791100000,2438800000,2438800000,0.8,0.79,0.8,16967400000,,16967400000,101740768040,11,9.831,1923000000,0.867,1.0,4890400000,0.812,1855200000,0,35323000000,,2520800000,24887200000,9681600000,,96735568040,-162300000,-216100000,-228200000,-823400000,-1277700000,-1245300000,2362300000,-1600000,1768100000,1768100000,1768100000,0,0.294,1291800000,0.463,5.701,14.568,14.631,0,43.6,4.198,4.198,3888600000,35883800000,6021700000,6021700000,986000000,,,,,1616200000,1.0,2218705689,2218705689,,10.385,39999400000,670700000,18.028,3606800000
MRK,ARQ,2004-09-30,2004-11-08,2004-09-30,-7700000,42874400000,,13860400000,29014000000,,7.806,-447300000,2666900000,2666900000,1364200000,1.285,1.477,6586600000,6586600000,350800000,0.056,0.38,1813000000,2163800000,0.391,2163800000,1813000000,1813000000,0.6,0.6,0.6,17311500000,,17311500000,62840923061,7,6.46,1807700000,0.815,1.0,4173900000,0.754,1811400000,0,34192800000,,2213200000,25562900000,10789900000,,58921223061,1067100000,-244000000,-16400000,-821900000,-1041900000,-167600000,2255000000,21600000,1325600000,1325600000,1325600000,0,0.239,1387500000,0.633,3.404,9.647,9.662,0,26.57,2.582,2.582,3908000000,36366400000,5538100000,5538100000,919300000,,,,,1752900000,1.0,2217584609,2217584609,,10.289,41063000000,487400000,18.517,3070500000
MRK,ARQ,2004-12-31,2005-03-11,2004-12-31,-45900000,42572800000,,13475200000,29097600000,,7.83,-516700000,2878800000,2878800000,1283600000,1.147,1.463,6872700000,6872700000,399400000,0.047,0.38,1379800000,1779200000,0.31,1779200000,1379800000,1379800000,0.5,0.5,0.5,17288200000,,17288200000,75004865312,9,7.958,1851100000,0.838,1.0,4464300000,0.777,1764900000,0,33057700000,,1898700000,25284600000,11744100000,,71010965312,211900000,-46300000,278800000,-843000000,-2388600000,141900000,2367800000,90800000,1101100000,1101100000,1101100000,0,0.192,1262500000,0.76,4.107,12.215,12.275,0,32.16,3.096,3.096,3627700000,36626300000,5747900000,5747900000,1108600000,,,,,2365800000,1.0,2208052404,2208052404,,10.389,40807900000,278700000,18.481,1731100000
MRK,ARQ,2005-03-31,2005-05-09,2005-03-31,-72900000,43117100000,,15760000000,27357100000,,8.011,-343200000,2389600000,2389600000,1271400000,1.446,1.443,7270400000,7270400000,379800000,0.044,0.38,1920700000,2300500000,0.429,2300500000,1920700000,1920700000,0.62,0.62,0.62,17649000000,,17649000000,80227804447,10,8.88,996200000,0.452,1.0,4090800000,0.763,1717900000,0,35377300000,,1756600000,25468100000,10902700000,,75347004447,-489200000,-253200000,434700000,-841100000,-561700000,-1208900000,1339400000,-58000000,1370100000,1370100000,1370100000,0,0.256,1409800000,0.613,4.269,13.54,13.571,0,34.2,3.324,3.324,3798100000,37157300000,5362200000,5362200000,846600000,,,,,1613300000,1.0,2203128785,2203128785,,10.29,41399200000,550600000,18.791,4857300000
MRK,ARQ,2005-06-30,2005-08-08,2005-06-30,5300000,43006300000,,19129300000,23877000000,,7.918,-319200000,1917600000,1917600000,1160600000,1.709,1.474,7166800000,7166800000,399300000,0.05,0.38,1924900000,2324200000,0.425,2324200000,1924900000,1924900000,0.33,0.33,0.33,17385100000,,17385100000,72104696107,10,8.416,1457500000,0.664,1.0,4306900000,0.788,1675000000,0,35387100000,,1811200000,25621200000,11193400000,,66855496107,-472000000,-255500000,-112000000,-839100000,-1161900000,-1020400000,1776700000,-66400000,720600000,720600000,720600000,0,0.132,1245400000,1.152,3.846,14.8,14.854,0,30.45,3.023,3.023,3506700000,37041600000,5467500000,5467500000,946800000,,,,,1755300000,1.0,2195582795,2195582795,,10.073,41331300000,1204300000,18.825,7935900000
MRK,ARQ,2005-09-30,2005-11-08,2005-09-30,50400000,43831000000,,20065300000,23765700000,,8.13,-333700000,2918000000,2918000000,1238800000,1.65,1.465,7317200000,7317200000,423100000,0.052,0.38,1998400000,2421500000,0.447,2421500000,1998400000,1998400000,0.65,0.65,0.65,17778400000,,17778400000,68620594234,9,7.775,1893900000,0.866,1.0,4177400000,0.771,1639600000,0,34428000000,,1749400000,26052600000,12162600000,,64221394234,1000400000,-255300000,186200000,-836300000,-966800000,-256700000,2227600000,-3700000,1420900000,1420900000,1420900000,0,0.262,1308500000,0.585,3.612,13.923,13.986,0,29.37,2.92,2.92,3647300000,37629200000,5416200000,5416200000,942600000,,,,,1741200000,1.0,2186632422,2186632422,,10.058,42191400000,577500000,19.295,7902700000
MRK,ARQ,2005-12-31,2006-03-13,2005-12-31,52300000,44845800000,,21049300000,23796500000,,8.192,-406600000,9585300000,9585300000,1478700000,1.582,1.503,8097600000,8097600000,505900000,0.043,0.38,1519900000,2025800000,0.351,2025800000,1519900000,1519900000,0.51,0.51,0.51,17916600000,,17916600000,75496189664,10,8.322,1858200000,0.85,1.0,4287200000,0.744,1604400000,0,28450200000,,1658100000,26929200000,13303500000,,76983889664,6667300000,-114800000,772400000,-833300000,-350000000,4753200000,2264800000,-700000,1119700000,1119700000,1119700000,0,0.194,1301100000,0.745,4.297,16.623,16.682,0,35.2,3.497,3.497,2927300000,37918900000,5765900000,5765900000,1112000000,,,,,2045700000,1.0,2187042320,2187042320,,10.065,43241400000,400200000,19.772,7745800000
MRK,ARQ,2006-03-31,2006-05-09,2006-03-31,47700000,43418000000,,18011900000,25406100000,,8.635,-197600000,10187200000,10187200000,1342700000,1.594,1.304,6714600000,6714600000,623400000,0.044,0.38,1970400000,2593800000,0.479,2593800000,1970400000,1970400000,0.7,0.69,0.7,18846200000,,18846200000,71671120520,9,7.653,1109200000,0.508,1.0,4067100000,0.752,1568800000,0,27077600000,,1664300000,24571800000,11299000000,,75143720520,601900000,54000000,-1349300000,-829800000,-2221700000,1504900000,1306800000,11900000,1520000000,1520000000,1520000000,0,0.281,1290700000,0.543,3.987,15.716,15.721,0,34.43,3.406,3.406,3040700000,38666800000,5409800000,5409800000,942000000,,,,,1715000000,1.0,2182507131,2182507131,,10.107,41849200000,450400000,19.175,6712900000
MRK,ARQ,2006-06-30,2006-08-07,2006-06-30,19300000,43478700000,,15890100000,27588600000,,8.868,-263100000,8213300000,8213300000,1445200000,1.513,1.253,6461700000,6461700000,538700000,0.037,0.38,2108300000,2647000000,0.459,2647000000,2108300000,2108300000,0.69,0.69,0.69,19298800000,,19298800000,87121483529,11,8.993,1938100000,0.891,1.0,4326500000,0.75,1764000000,0,29460800000,,1640500000,24179900000,10502300000,,88873083529,-1973900000,-242100000,-253000000,-833300000,-1458800000,-2726100000,2201200000,9800000,1499300000,1499300000,1499300000,0,0.26,1194700000,0.551,4.605,15.985,16.016,0,40.84,3.974,3.974,3084700000,39335400000,5771700000,5771700000,1172500000,,,,,1734000000,1.0,2176128392,2176128392,,10.277,41714700000,609000000,19.169,5387800000
MRK,ARQ,2006-09-30,2006-11-07,2006-09-30,50100000,43719100000,,15224200000,28494900000,,8.883,-224000000,6222100000,6222100000,1544100000,1.366,1.267,5985300000,5985300000,563300000,0.033,0.38,1230800000,1794100000,0.332,1794100000,1230800000,1230800000,0.43,0.43,0.43,19285300000,,19285300000,99412222507,14,10.972,1257100000,0.579,1.0,3866300000,0.715,1717500000,0,30617100000,,1870700000,24433800000,11147700000,,99649022507,-1991200000,-222100000,-504800000,-830900000,-1503300000,-1968200000,1481100000,-800000,940600000,940600000,940600000,0,0.174,1191400000,0.884,5.167,19.617,19.7,0,45.9,4.457,4.457,3081400000,39447600000,5410400000,5410400000,945400000,,,,,2370600000,1.0,2171002669,2171002669,,10.298,42001600000,290200000,19.347,4076500000
MRK,ARQ,2006-12-31,2007-02-28,2006-12-31,-1164300000,44569800000,,15230200000,29339600000,,8.105,-295500000,5914700000,5914700000,1669100000,1.197,1.538,6836100000,6836100000,543000000,0.034,0.38,911900000,1454900000,0.241,1454900000,911900000,911900000,0.22,0.22,0.22,17559700000,,17559700000,96571631646,15,11.375,1480600000,0.683,1.0,4375000000,0.724,2375500000,0,30393000000,,1769400000,27010100000,12722700000,,95650231646,-307400000,-222200000,833200000,-828600000,-420400000,-1694300000,1776100000,31200000,473900000,473900000,473900000,0,0.078,1323500000,1.727,5.447,21.573,21.642,0,44.15,4.226,4.226,3314800000,39095100000,6044100000,6044100000,1723000000,,,,,2345800000,1.0,2166483163,2166483163,,10.448,42194300000,438000000,19.476,2507500000
