ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
CSCO,ARQ,2003-03-31,2003-02-24,2003-01-25,295000000,37346000000,,14289000000,23057000000,,3.959,,5013000000,5013000000,1396000000,1.772,0.312,0,0,,0.0,0.0,1387000000,,,,1387000000,1387000000,0.14,0.14,0.14,28455000000,,28455000000,97540090128,,,,,1.0,3317000000,0.704,4323000000,0,19946000000,,775000000,8881000000,8064000000,817000000,102553090128,,,,,,,,,991000000,991000000,991000000,0,0.21,518000000,0.0,3.604,,,0,14.42,,,1324000000,7346000000,4713000000,4713000000,826000000,,,,,1149000000,1.0,7111864780,7187000000,7286000000,,33023000000,396000000,4.595,6225000000
CSCO,ARQ,2003-06-30,2003-05-19,2003-04-26,286000000,36256000000,,12621000000,23635000000,,3.915,-163000000,3940000000,3940000000,1349000000,1.619,0.311,0,0,383000000,0.0,0.0,1381000000,1764000000,0.382,1764000000,1381000000,1381000000,0.14,0.14,0.14,27645000000,,27645000000,107938792957,,,1102000000,0.156,1.0,3269000000,0.708,4364000000,0,20157000000,,765000000,8600000000,7795000000,805000000,111878792957,-1073000000,-1949000000,0,0,-1939000000,-399000000,1265000000,0,987000000,987000000,987000000,0,0.214,480000000,0.0,4.047,,,0,15.94,,,1386000000,6767000000,4618000000,4618000000,725000000,,,,,1203000000,1.0,7018744853,7062000000,7158000000,,31892000000,394000000,4.516,4826000000
CSCO,ARQ,2003-09-30,2003-09-10,2003-07-26,354000000,37107000000,,13415000000,23692000000,,4.004,-213000000,3925000000,3925000000,1413000000,1.617,0.324,0,0,425000000,0.0,0.0,1373000000,1798000000,0.382,1798000000,1373000000,1373000000,0.14,0.14,0.14,28029000000,,28029000000,138353776390,27,20.95,1336000000,0.191,1.0,3289000000,0.699,4599000000,0,20289000000,,873000000,9068000000,8294000000,774000000,142278776390,-15000000,-1136000000,0,0,-1116000000,-448000000,1549000000,0,982000000,982000000,982000000,0,0.209,594000000,0.0,5.076,39.765,40.92,0,20.46,7.537,7.721,1574000000,6559000000,4702000000,4702000000,760000000,,,,,1214000000,1.0,6953996891,7001000000,7121000000,2.65,32508000000,391000000,4.643,5121000000
CSCO,ARQ,2003-12-31,2003-11-17,2003-10-25,370000000,35850000000,,14027000000,21823000000,,3.955,-173000000,4158000000,4158000000,1595000000,1.818,0.307,0,0,397000000,0.0,0.0,1528000000,1925000000,0.377,1925000000,1528000000,1528000000,0.16,0.15,0.16,27419000000,,27419000000,148060600474,26,,800000000,0.115,1.0,3506000000,0.687,4533000000,0,19444000000,,875000000,8421000000,7715000000,706000000,152218600474,233000000,-1825000000,0,0,-1794000000,1054000000,973000000,0,1086000000,1086000000,1086000000,0,0.213,602000000,0.0,5.552,37.622,38.017,0,22.05,7.955,7.988,1607000000,5955000000,5101000000,5101000000,755000000,,,,,1299000000,1.0,6903337890,6932000000,7110000000,2.76,31317000000,442000000,4.518,6312000000
CSCO,ARQ,2004-03-31,2004-02-17,2004-01-24,432000000,36590000000,,14961000000,21629000000,,4.02,-220000000,4225000000,4225000000,1700000000,1.852,0.324,0,0,389000000,0.0,0.0,1240000000,1629000000,0.302,1629000000,1240000000,1240000000,0.11,0.1,0.11,27636000000,,27636000000,162439442052,29,22.827,1441000000,0.21,1.0,3698000000,0.685,4544000000,0,19741000000,,933000000,8943000000,8080000000,863000000,166664442052,67000000,-1451000000,0,0,-1424000000,-170000000,1661000000,0,724000000,724000000,724000000,0,0.134,645000000,0.0,6.031,44.103,44.091,0,24.25,8.409,8.411,2372000000,4902000000,5398000000,5398000000,770000000,,,,,1320000000,1.0,6872760497,6874000000,7110000000,2.883,32046000000,516000000,4.662,6881000000
CSCO,ARQ,2004-06-30,2004-05-27,2004-05-01,215000000,35197000000,,14073000000,21124000000,,3.812,-94000000,3949000000,3949000000,1753000000,1.701,0.355,0,0,347000000,0.0,0.0,1721000000,2068000000,0.368,2068000000,1721000000,1721000000,0.18,0.17,0.18,25981000000,,25981000000,148454972473,25,20.007,2311000000,0.339,1.0,3867000000,0.688,4585000000,0,18389000000,,1121000000,9211000000,8274000000,937000000,152403972473,-276000000,-2876000000,0,0,-2899000000,218000000,2405000000,0,1211000000,1211000000,1211000000,0,0.215,604000000,0.0,5.866,38.072,38.203,0,22.54,7.32,7.379,1898000000,3489000000,5620000000,5620000000,867000000,,,,,1384000000,1.0,6761489462,6816000000,7074000000,3.055,30612000000,510000000,4.491,5799000000
CSCO,ARQ,2004-09-30,2004-09-20,2004-07-31,212000000,35594000000,,14343000000,21251000000,,3.829,-126000000,3722000000,3722000000,1871000000,1.648,0.375,0,0,310000000,0.0,0.0,1936000000,2246000000,0.379,2246000000,1936000000,1936000000,0.2,0.19,0.2,25826000000,,25826000000,124631466659,19,15.84,1956000000,0.29,1.0,4055000000,0.684,4523000000,0,18646000000,,1207000000,9678000000,8703000000,975000000,128353466659,-227000000,-1671000000,0,0,-1673000000,-636000000,2082000000,0,1380000000,1380000000,1380000000,0,0.233,657000000,0.0,4.97,29.165,30.156,0,19.3,5.822,5.988,1825000000,3164000000,5926000000,5926000000,800000000,,,,,1394000000,1.0,6650438687,6744000000,6943000000,3.223,31071000000,556000000,4.607,5640000000
CSCO,ARQ,2004-12-31,2004-11-22,2004-10-30,359000000,34313000000,,12476000000,21837000000,,3.706,-159000000,3309000000,3309000000,1956000000,1.446,0.39,0,0,291000000,0.0,0.0,1958000000,2249000000,0.377,2249000000,1958000000,1958000000,0.21,0.21,0.21,24589000000,,24589000000,122788747599,17,14.989,1352000000,0.204,1.0,4015000000,0.672,4934000000,0,17444000000,,1210000000,9596000000,8626000000,970000000,126097747599,-413000000,-2905000000,0,0,-2871000000,947000000,1511000000,0,1396000000,1396000000,1396000000,0,0.234,680000000,0.0,5.128,26.767,27.357,0,19.15,5.503,5.545,1792000000,2079000000,5971000000,5971000000,805000000,,,,,1350000000,1.0,6584738778,6635000000,6773000000,3.454,29379000000,562000000,4.428,3850000000
CSCO,ARQ,2005-03-31,2005-02-22,2005-01-29,361000000,33825000000,,11970000000,21855000000,,3.642,-131000000,2473000000,2473000000,2009000000,1.319,0.424,0,0,296000000,0.0,0.0,1957000000,2253000000,0.372,2253000000,1957000000,1957000000,0.21,0.21,0.21,23751000000,,23751000000,109418014884,14,12.411,1606000000,0.246,1.0,4053000000,0.669,5070000000,0,17210000000,,1255000000,10062000000,9072000000,990000000,111891014884,-836000000,-2368000000,0,0,-2357000000,-216000000,1737000000,0,1400000000,1400000000,1400000000,0,0.231,673000000,0.0,4.711,20.771,21.637,0,17.31,4.745,4.787,2278000000,1245000000,6062000000,6062000000,811000000,,,,,1370000000,1.0,6463952333,6521000000,6652000000,3.616,28755000000,557000000,4.41,2898000000
CSCO,ARQ,2005-06-30,2005-05-27,2005-04-30,304000000,33970000000,,10963000000,23007000000,,3.692,-180000000,2641000000,2641000000,2052000000,1.193,0.429,0,0,164000000,0.0,0.0,1968000000,2132000000,0.345,2132000000,1968000000,1968000000,0.22,0.21,0.22,23756000000,,23756000000,123830483799,15,13.945,1704000000,0.265,1.0,4135000000,0.668,5522000000,0,16620000000,,1280000000,10203000000,9187000000,1016000000,126471483799,168000000,-1878000000,0,0,-1886000000,170000000,1884000000,0,1405000000,1405000000,1405000000,0,0.227,706000000,0.0,5.324,22.661,23.56,0,19.79,5.238,5.274,2241000000,1002000000,6187000000,6187000000,823000000,,,,,1434000000,1.0,6390676291,6435000000,6541000000,3.752,28448000000,563000000,4.421,1776000000
