ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
V,ARQ,2007-09-30,2007-12-21,2007-09-30,-328000,4390117000,,2506939000,1883178000,,-0.138,,275379000,275379000,,0.764,-9.68,41280000,41280000,,,0.0,,,,,,,,,,-501327000,,-501327000,,,,,,1.0,,,0,,873929000,,0,4852834000,3282089000,,,,,,,,,,,,,,,,148468000,,,,,,,,,254716000,-500999000,,,,,,,,,1.0,3626330080,3626330080,,0.99,4390117000,,1.211,-775150000
V,ARQ,2007-12-31,2008-02-04,2007-12-31,0,27742000000,,5813000000,21929000000,,5.392,-67000000,1698000000,1698000000,283000000,1.122,0.66,115000000,115000000,62000000,,0.0,728000000,790000000,0.531,790000000,728000000,683000000,0.14,0.14,0.14,16716000000,,16716000000,,,,115000000,0.037,1.0,1205000000,0.81,19938000000,45000000,1042000000,,0,11026000000,5179000000,,,1423000000,0,-10000000,0,-10000000,1251000000,182000000,0,424000000,424000000,424000000,0,0.285,1088000000,0.0,,,,0,,,,1501000000,-69000000,1488000000,1488000000,0,,,,,421000000,1.0,3626330080,3100322048,3100322048,,7804000000,259000000,2.517,634000000
V,ARQ,2007-12-31,2008-02-13,2007-12-31,0,27742000000,,5813000000,21929000000,,5.392,-67000000,1698000000,1698000000,283000000,1.122,0.66,115000000,115000000,62000000,,0.0,728000000,790000000,0.531,790000000,728000000,683000000,0.14,0.14,0.14,16716000000,,16716000000,,,,115000000,0.037,1.0,1205000000,0.81,19938000000,45000000,1042000000,,0,11026000000,5179000000,,,1423000000,0,-10000000,0,-10000000,1251000000,182000000,0,424000000,424000000,424000000,0,0.285,1088000000,0.0,,,,0,,,,1501000000,-69000000,1488000000,1488000000,0,,,,,421000000,1.0,3626330080,3100322048,3100322048,,7804000000,259000000,2.517,634000000
V,ARQ,2008-03-31,2008-05-13,2008-03-31,0,33869000000,,10086000000,23783000000,,5.147,-166000000,5041000000,5041000000,289000000,1.727,0.518,112000000,112000000,59000000,0.0,0.0,411000000,470000000,0.323,470000000,411000000,370000000,0.1,,0.1,22315000000,,22315000000,84366223763,,,-600000000,-0.138,1.0,1164000000,0.801,21099000000,41000000,2000000000,,0,11554000000,5841000000,,89295223763,3343000000,5654000000,-4000000,0,3479000000,298000000,-434000000,0,314000000,314000000,314000000,0,0.216,1027000000,0.0,4.002,,,0,20.595,,,1478000000,,1453000000,1453000000,0,,,,,368000000,1.0,4335771972,4335771972,,,12770000000,56000000,2.945,4245000000
V,ARQ,2008-06-30,2008-08-13,2008-06-30,0,34442000000,,10761000000,23681000000,,5.23,-86000000,5762000000,5762000000,310000000,1.774,0.519,109000000,109000000,57000000,0.002,0.03,744000000,801000000,0.497,801000000,744000000,714000000,0.13,,0.13,22676000000,,22676000000,74482029697,,,423000000,0.098,1.0,1303000000,0.808,21022000000,30000000,1702000000,,0,11766000000,6065000000,,80135029697,721000000,0,-4000000,0,182000000,30000000,509000000,0,422000000,422000000,422000000,0,0.262,1355000000,0.231,3.534,,,0,18.483,,,1572000000,,1613000000,1613000000,0,,,,,440000000,1.0,4335724588,4335724588,,,13420000000,292000000,3.095,4696000000
V,ARQ,2008-09-30,2008-11-21,2008-09-30,-70000000,34981000000,,11174000000,23807000000,,6.927,-92000000,4979000000,4979000000,317000000,1.56,0.601,106000000,106000000,59000000,0.004,0.03,-404000000,-345000000,-0.202,-345000000,-404000000,-431000000,-0.12,,-0.12,21141000000,,21141000000,34368594694,23,20.028,182000000,0.06,1.0,1392000000,0.815,21096000000,27000000,1847000000,,0,12704000000,7165000000,,39241594694,-783000000,0,-4000000,-93000000,-27000000,-1025000000,274000000,-5000000,-356000000,-356000000,-356000000,0,-0.208,1254000000,-0.25,1.856,48.808,48.313,0,11.595,6.266,5.65,1473000000,186000000,1709000000,1709000000,0,,,,,512000000,1.0,3384354868,3052000000,,2.052,13885000000,-75000000,4.549,4009000000
V,ARQ,2008-12-31,2009-02-09,2008-12-31,-94000000,31822000000,,8089000000,23733000000,,6.395,-68000000,2613000000,2613000000,275000000,1.754,0.47,104000000,104000000,52000000,0.004,0.0,983000000,1035000000,0.595,1035000000,983000000,953000000,0.18,,0.18,21640000000,,21640000000,44290670745,25,22.586,117000000,0.035,1.0,1464000000,0.842,21096000000,30000000,3605000000,,0,10177000000,4612000000,,46799670745,-2366000000,-2646000000,-2000000,-81000000,-3432000000,901000000,185000000,-20000000,574000000,574000000,574000000,0,0.33,735000000,0.0,2.163,49.056,47.69,0,13.83,7.184,7.184,1123000000,677000000,1739000000,1739000000,0,,,,,366000000,1.0,3383924132,3383924132,,1.925,10726000000,379000000,3.17,3477000000
V,ARQ,2009-03-31,2009-05-06,2009-03-31,-88000000,31964000000,,8225000000,23739000000,,6.535,-68000000,3363000000,3363000000,272000000,1.938,0.445,102000000,102000000,56000000,0.005,0.03,918000000,974000000,0.591,974000000,918000000,888000000,0.18,,0.18,22120000000,,22120000000,52748906581,23,21.399,165000000,0.049,1.0,1375000000,0.835,21096000000,30000000,3364000000,,0,9840000000,4243000000,,56009906581,750000000,2000000,-6000000,-80000000,464000000,55000000,233000000,-2000000,536000000,536000000,536000000,0,0.325,832000000,0.167,2.532,47.627,44.723,0,16.547,8.35,8.35,1251000000,1133000000,1647000000,1647000000,0,,,,,354000000,1.0,3384795684,3384795684,,1.982,10868000000,352000000,3.211,3982000000
V,ARQ,2009-06-30,2009-07-30,2009-06-30,-102000000,32624000000,,9562000000,23062000000,,6.732,-69000000,4200000000,4200000000,262000000,2.156,0.431,98000000,98000000,57000000,0.006,0.03,1327000000,1384000000,0.841,1384000000,1327000000,1297000000,0.24,,0.24,22794000000,,22794000000,52792255406,18,17.32,280000000,0.083,1.0,1384000000,0.841,21096000000,30000000,2991000000,,0,9825000000,4435000000,,56894255406,837000000,18000000,-4000000,-79000000,477000000,-1000000,349000000,12000000,729000000,729000000,729000000,0,0.443,1085000000,0.125,2.496,38.364,35.005,0,16.802,8.44,8.44,1417000000,1783000000,1646000000,1646000000,0,,,,,422000000,1.0,3386058944,3386058944,,1.991,11528000000,568000000,3.405,5127000000
V,ARQ,2009-09-30,2009-11-20,2009-09-30,-188000000,32281000000,,9241000000,23040000000,,6.869,-101000000,4617000000,4617000000,334000000,2.08,0.392,56000000,56000000,61000000,0.005,0.06,888000000,949000000,0.505,949000000,888000000,863000000,0.17,,0.17,23189000000,,23189000000,63051273760,15,14.521,-310000000,-0.092,1.0,1545000000,0.822,21091000000,25000000,2187000000,,0,9088000000,4442000000,,67612273760,417000000,12000000,-42000000,-78000000,-260000000,875000000,-209000000,11000000,514000000,514000000,514000000,0,0.274,790000000,0.353,2.916,28.734,25.641,0,20.0,9.783,9.77,1049000000,2219000000,1879000000,1879000000,0,,,,,507000000,1.0,3380613688,3376000000,,2.047,11190000000,349000000,3.315,4799000000
