ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
AAPL,ARQ,2002-12-31,2003-02-10,2002-12-28,-40000000,6269000000,,5384000000,885000000,,0.819,-20000000,2612000000,2612000000,1066000000,3.376,0.523,320000000,320000000,32000000,0.0,0.0,-10000000,22000000,0.015,22000000,-10000000,-10000000,0.0,0.0,0.0,4116000000,,4116000000,2880867522,,,90000000,0.018,1.0,406000000,0.276,116000000,0,2266000000,,44000000,2153000000,1595000000,,5172867522,360000000,13000000,0,0,13000000,237000000,110000000,0,-8000000,-8000000,-8000000,0,-0.005,817000000,,1.257,,,0,1.025,,,497000000,2317000000,1472000000,1472000000,121000000,,,,,299000000,1.0,5046700022,5026798000,5026798000,,6153000000,-2000000,1.224,3789000000
AAPL,ARQ,2003-03-31,2003-05-13,2003-03-29,-36000000,6361000000,,5468000000,893000000,,0.82,-40000000,3410000000,3410000000,1057000000,2.724,0.537,310000000,310000000,30000000,0.0,0.0,19000000,49000000,0.033,49000000,19000000,19000000,0.0,0.0,0.0,4139000000,,4139000000,3725965099,,,58000000,0.011,1.0,418000000,0.283,114000000,0,1140000000,,41000000,2222000000,2007000000,,6825965099,798000000,3000000,0,0,3000000,697000000,98000000,0,14000000,14000000,14000000,0,0.009,921000000,,1.649,,,0,1.334,,,492000000,2331000000,1475000000,1475000000,119000000,,,,,300000000,1.0,5118559796,5046860000,5071402000,,6247000000,5000000,1.238,3461000000
AAPL,ARQ,2003-06-30,2003-08-12,2003-06-28,-19000000,6441000000,,5546000000,895000000,,0.831,-46000000,3507000000,3507000000,1117000000,2.739,0.534,307000000,307000000,31000000,0.0,0.0,26000000,57000000,0.037,57000000,26000000,26000000,0.0,0.0,0.0,4198000000,,4198000000,3941268222,,,-38000000,-0.008,1.0,428000000,0.277,112000000,0,1104000000,,38000000,2243000000,2025000000,,7141268222,97000000,15000000,0,0,15000000,74000000,8000000,0,19000000,19000000,19000000,0,0.012,880000000,,1.701,,,0,1.407,,,568000000,2350000000,1545000000,1545000000,120000000,,,,,299000000,1.0,5075012950,5051102000,5092878000,,6329000000,7000000,1.253,3521000000
AAPL,ARQ,2003-09-30,2003-12-19,2003-09-27,-35000000,6815000000,,5887000000,928000000,,0.833,-58000000,3396000000,3396000000,1259000000,2.498,0.614,304000000,304000000,20000000,0.0,0.0,58000000,78000000,0.045,78000000,58000000,58000000,0.01,0.01,0.01,4223000000,,4223000000,4152378712,44,20.157,15000000,0.003,1.0,456000000,0.266,109000000,0,1257000000,,56000000,2592000000,2357000000,,7244378712,-111000000,-4000000,0,0,-4000000,-180000000,73000000,0,44000000,44000000,44000000,0,0.026,1154000000,0.0,1.715,104.991,140.714,0,1.407,1.167,1.145,766000000,2394000000,1715000000,1715000000,111000000,,,,,314000000,1.0,5148289440,5070590000,5132414000,1.229,6706000000,14000000,1.323,3530000000
AAPL,ARQ,2003-12-31,2004-02-10,2003-12-27,-31000000,6971000000,,6029000000,942000000,,0.853,-44000000,3724000000,3724000000,1470000000,2.531,0.61,302000000,302000000,33000000,0.0,0.0,87000000,120000000,0.06,120000000,87000000,87000000,0.01,0.01,0.01,4330000000,,4330000000,5074400524,26,16.692,175000000,0.034,1.0,536000000,0.267,107000000,0,1060000000,,89000000,2641000000,2382000000,,8496400524,328000000,32000000,0,0,32000000,77000000,219000000,0,63000000,63000000,63000000,0,0.031,1085000000,0.0,1.962,60.689,54.714,0,1.641,1.26,1.236,586000000,2457000000,2006000000,2006000000,119000000,,,,,343000000,1.0,5176223122,5074300000,5212312000,1.328,6864000000,24000000,1.353,3647000000
AAPL,ARQ,2004-03-31,2004-05-06,2004-03-27,-10000000,6735000000,,5784000000,951000000,,0.878,-35000000,3158000000,3158000000,1379000000,2.921,0.5,0,0,36000000,0.0,0.0,64000000,100000000,0.052,100000000,64000000,64000000,0.01,0.01,0.01,4490000000,,4490000000,6943523262,29,19.559,26000000,0.005,1.0,530000000,0.278,106000000,0,1491000000,,63000000,2245000000,1980000000,,10101523262,-566000000,76000000,-300000000,0,-224000000,-403000000,61000000,0,46000000,46000000,46000000,0,0.024,991000000,0.0,2.25,58.73,63.286,0,1.899,1.408,1.353,585000000,2503000000,1909000000,1909000000,123000000,,,,,345000000,1.0,5320591836,5114858000,5295220000,1.403,6629000000,18000000,1.296,3804000000
AAPL,ARQ,2004-06-30,2004-08-05,2004-06-26,-18000000,7223000000,,6286000000,937000000,,0.917,-38000000,3120000000,3120000000,1455000000,2.917,0.501,0,0,41000000,0.0,0.0,85000000,126000000,0.063,126000000,85000000,85000000,0.01,0.01,0.01,4812000000,,4812000000,9056968586,30,21.361,173000000,0.033,1.0,559000000,0.278,99000000,0,1849000000,,72000000,2411000000,2155000000,,12176968586,-38000000,211000000,0,0,211000000,-460000000,211000000,0,61000000,61000000,61000000,0,0.03,1061000000,0.0,2.531,56.902,56.054,0,2.242,1.593,1.54,629000000,2564000000,2014000000,2014000000,125000000,,,,,354000000,1.0,5430951092,5250322000,5496694000,1.456,7124000000,24000000,1.357,4131000000
AAPL,ARQ,2004-09-30,2004-12-03,2004-09-25,-15000000,8050000000,,7055000000,995000000,,0.945,-59000000,2969000000,2969000000,1716000000,2.632,0.586,0,0,40000000,0.0,0.0,147000000,187000000,0.08,187000000,147000000,147000000,0.02,0.02,0.02,5076000000,,5076000000,22231986012,58,41.711,384000000,0.072,1.0,634000000,0.27,97000000,0,2304000000,,101000000,2974000000,2680000000,,25200986012,-151000000,108000000,0,0,108000000,-702000000,443000000,0,106000000,106000000,106000000,0,0.045,1451000000,0.0,4.965,91.308,89.543,0,4.477,3.044,2.813,774000000,2670000000,2350000000,2350000000,122000000,,,,,379000000,1.0,5628809984,5369588000,5676538000,1.591,7953000000,41000000,1.481,4375000000
AAPL,ARQ,2004-12-31,2005-02-01,2004-12-25,-3000000,9362000000,,8322000000,1040000000,,1.048,-58000000,2475000000,2475000000,2494000000,2.581,0.617,0,0,41000000,0.0,0.0,429000000,470000000,0.135,470000000,429000000,429000000,0.05,0.05,0.05,5790000000,,5790000000,29202669845,40,33.072,717000000,0.13,1.0,996000000,0.285,96000000,0,3567000000,,156000000,3572000000,3224000000,,31677669845,-494000000,254000000,0,0,254000000,-1523000000,775000000,0,295000000,295000000,295000000,0,0.085,1737000000,0.0,5.471,62.358,61.532,0,5.538,3.245,3.133,865000000,2965000000,3490000000,3490000000,123000000,,,,,470000000,1.0,5720203580,5523224000,5867218000,1.768,9266000000,134000000,1.678,5098000000
AAPL,ARQ,2005-03-31,2005-05-04,2005-03-26,6000000,10111000000,,9007000000,1104000000,,1.129,-43000000,2254000000,2254000000,2275000000,2.687,0.583,0,0,41000000,0.0,0.0,435000000,476000000,0.147,476000000,435000000,435000000,0.05,0.05,0.05,6386000000,,6386000000,28355144155,25,22.522,493000000,0.087,1.0,968000000,0.298,113000000,0,4392000000,,164000000,3725000000,3352000000,,30609144155,-221000000,152000000,0,0,152000000,-909000000,536000000,0,290000000,290000000,290000000,0,0.089,1773000000,0.0,4.793,40.704,37.908,0,5.307,2.758,2.706,888000000,3255000000,3243000000,3243000000,119000000,,,,,447000000,1.0,5767537412,5657204000,5999077000,1.962,9998000000,145000000,1.767,5655000000
