ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
AXP,ARQ,2005-12-31,2006-03-06,2005-12-31,-139000000,113960000000,,,,,8.556,,7126000000,7126000000,,,9.803,46414000000,46414000000,,0.142,0.12,,,,,,,,,,10549000000,,10549000000,105812294069,18,16.841,,,1.0,,,0,,153248000000,,0,103411000000,,,66524294068,,,,,,,,,,,,,,7824000000,,6.306,17.816,17.739,,53.75,2.741,2.731,35497000000,1788000000,,,,,,,,,1.0,1237661285,1233000000,,19.681,113960000000,,92.425,
AXP,ARQ,2006-12-31,2007-03-01,2006-12-31,-520000000,127853000000,,,,,8.672,,7956000000,7956000000,,,11.164,57909000000,57909000000,,0.01,0.15,,,,,,,,,,10511000000,,10511000000,117379800874,17,16.332,,,1.0,,,0,,177806000000,,0,117342000000,,,67426800873,,,,,,,,,,,,,,8764000000,,6.415,18.189,18.48,,56.55,2.485,2.526,38851000000,1153000000,,,,,,,,,1.0,1192339538,1212000000,,22.389,127853000000,,105.489,
AXP,ARQ,2007-03-31,2007-05-09,2007-03-31,-500000000,126361000000,,,,,8.842,-207000000,7979000000,7979000000,0,,11.04,58758000000,58758000000,164000000,0.009,0.15,1586000000,1750000000,0.262,1750000000,1586000000,1586000000,0.89,0.87,0.89,10495000000,,10495000000,125994533786,,,2132000000,1.796,1.0,6668000000,1.0,0,0,177140000000,,0,115866000000,,,75215533786,23000000,-687000000,804000000,-180000000,-2660000000,328000000,2339000000,16000000,1057000000,1057000000,1057000000,8000000,0.159,9185000000,0.169,7.167,,,0,63.28,,,37513000000,959000000,6668000000,6668000000,0,,,,,3859000000,1.0,1188614630,1187000000,1210000000,,126361000000,529000000,106.454,
AXP,ARQ,2007-06-30,2007-08-07,2007-06-30,-623000000,134372000000,,,,,9.02,-201000000,7371000000,7371000000,0,,11.635,65675000000,65675000000,175000000,0.01,0.15,1435000000,1610000000,0.226,1610000000,1435000000,1435000000,0.9,0.88,0.9,10635000000,,10635000000,129785705198,,,2847000000,2.415,1.0,7130000000,1.0,0,0,192676000000,,0,123737000000,,,71481705198,-608000000,-643000000,6665000000,-179000000,5871000000,-9535000000,3048000000,8000000,1057000000,1057000000,1057000000,5000000,0.148,9647000000,0.167,6.721,,,0,60.43,,,39501000000,1024000000,7130000000,7130000000,0,,,,,4352000000,1.0,1182884415,1179000000,1203000000,,134372000000,378000000,113.971,
AXP,ARQ,2007-09-30,2007-11-09,2007-09-30,-561000000,140927000000,,,,,9.315,-230000000,8410000000,8410000000,0,,11.931,69502000000,69502000000,143000000,0.011,0.15,1410000000,1553000000,0.224,1553000000,1410000000,1410000000,0.91,0.9,0.91,10898000000,,10898000000,127152869260,,,3610000000,3.085,1.0,6945000000,1.0,0,0,202019000000,,0,130029000000,,,66060869260,3963000000,-735000000,3387000000,-177000000,3105000000,-3036000000,3840000000,54000000,1067000000,1067000000,1067000000,7000000,0.154,10308000000,0.165,6.062,,,0,56.49,,,40230000000,1126000000,6945000000,6945000000,0,,,,,4207000000,1.0,1169425903,1170000000,1192000000,,140927000000,343000000,120.45,
AXP,ARQ,2007-12-31,2008-02-28,2007-12-31,-442000000,149830000000,,,,,9.402,-245000000,11737000000,11737000000,0,,12.585,73047000000,73047000000,166000000,0.014,0.18,1099000000,1265000000,0.181,1265000000,1099000000,1099000000,0.72,0.71,0.72,11029000000,,11029000000,112663420831,20,18.236,-988000000,-0.842,1.0,6988000000,1.0,0,0,211140000000,,0,138801000000,,,51353420831,3644000000,-655000000,3445000000,-176000000,9150000000,-4851000000,-743000000,88000000,831000000,831000000,831000000,16000000,0.119,7674000000,0.25,4.656,12.8,12.988,0,44.42,1.852,1.879,42005000000,1075000000,6988000000,6988000000,0,,,,,5017000000,1.0,1156087817,1173000000,1196000000,23.641,149830000000,268000000,127.732,
AXP,ARQ,2008-03-31,2008-05-02,2008-03-31,-661000000,135288000000,,,,,9.984,-191000000,19489000000,19489000000,0,,10.753,74528000000,74528000000,173000000,0.013,0.18,1371000000,1544000000,0.215,1544000000,1371000000,1371000000,0.86,0.85,0.86,11511000000,,11511000000,113422963641,21,18.992,4393000000,3.81,1.0,7186000000,1.0,0,0,190327000000,,0,123777000000,,,58383963640,4221000000,-127000000,1102000000,-210000000,-2329000000,1922000000,4584000000,44000000,991000000,991000000,991000000,-17000000,0.138,9071000000,0.209,5.072,14.796,14.867,0,50.4,2.067,2.057,41087000000,1654000000,7186000000,7186000000,0,,,,,4267000000,1.0,1158411977,1153000000,1163000000,24.5,135288000000,380000000,117.336,
AXP,ARQ,2008-06-30,2008-07-31,2008-06-30,-451000000,137330000000,,,,,10.632,-192000000,20091000000,20091000000,0,,10.193,74554000000,74554000000,186000000,0.019,0.18,764000000,950000000,0.127,950000000,764000000,764000000,0.57,0.56,0.57,12269000000,,12269000000,97499255534,20,18.355,3209000000,2.781,1.0,7484000000,1.0,0,0,191793000000,,0,125061000000,,,43036255534,602000000,68000000,122000000,-208000000,182000000,-2970000000,3401000000,-11000000,653000000,653000000,653000000,2000000,0.087,9705000000,0.316,3.508,12.15,12.131,0,37.12,1.505,1.498,42666000000,2094000000,7484000000,7484000000,0,,,,,4553000000,1.0,1159381884,1154000000,1163000000,24.786,137330000000,111000000,119.003,
AXP,ARQ,2008-09-30,2008-10-31,2008-09-30,-866000000,127218000000,,,,,10.848,-235000000,15556000000,15556000000,0,,9.162,71699000000,71699000000,179000000,0.026,0.18,1032000000,1211000000,0.169,1211000000,1032000000,1032000000,0.71,0.7,0.71,12519000000,,12519000000,88040037232,20,17.714,540000000,0.468,1.0,7164000000,1.0,0,0,183361000000,,0,114699000000,,,31897037232,-4193000000,20000000,-1814000000,-209000000,-8418000000,3419000000,775000000,31000000,815000000,815000000,815000000,46000000,0.114,9639000000,0.254,2.548,9.695,9.615,0,27.5,1.107,1.101,40707000000,2694000000,7164000000,7164000000,0,,,,,4518000000,1.0,1159892263,1154000000,1158000000,24.976,127218000000,217000000,110.241,
AXP,ARQ,2008-12-31,2009-02-27,2008-12-31,-1606000000,126074000000,,,,,10.261,-332000000,8128000000,8128000000,0,,9.647,69034000000,69034000000,174000000,0.06,0.18,242000000,416000000,0.568,416000000,242000000,242000000,0.2,0.22,0.2,11841000000,,11841000000,75028925687,22,18.206,-426000000,-0.369,1.0,733000000,1.0,0,0,186980000000,,0,114233000000,,,14122925687,4652000000,-3000000,-2677000000,-209000000,125000000,4665000000,-94000000,-44000000,240000000,240000000,240000000,141000000,0.327,8428000000,0.9,1.193,5.233,5.154,0,12.06,0.626,0.617,36571000000,2719000000,733000000,733000000,0,,,,,2526000000,1.0,1171055198,1154000000,1157000000,19.555,126074000000,2000000,109.25,
