ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
CVX,ARQ,2002-12-31,2003-03-17,2002-12-31,-998000000,77359000000,,17776000000,59583000000,,14.791,,2957000000,2957000000,,0.894,1.448,16269000000,16269000000,,0.043,0.35,,,,,,,,,,31604000000,,31604000000,82442818630,17,8.284,,,1.0,,,0,,70795000000,,2763000000,45755000000,19876000000,,69130818630,,,,,,,,,,,,,,8455000000,,2.187,61.07,59.917,,32.355,0.698,0.698,10723000000,30942000000,,,,,,,,,1.0,2136634790,2136634790,,46.357,77359000000,,36.206,-2100000000
CVX,ARQ,2003-03-31,2003-05-09,2003-03-31,-1025000000,81302000000,,19519000000,61783000000,,15.448,-1301000000,3804000000,3804000000,24543000000,1.006,1.478,15293000000,15293000000,1242000000,0.041,0.35,3798000000,5040000000,0.163,5040000000,3798000000,3668000000,0.91,0.91,0.91,32813000000,,32813000000,83655028979,,,2031000000,0.956,1.0,6422000000,0.207,0,130000000,73391000000,,2831000000,48489000000,19400000000,,72166028979,847000000,4000000,-931000000,-743000000,-1673000000,-844000000,3332000000,32000000,1920000000,1920000000,1920000000,0,0.062,8530000000,0.385,2.199,,,0,33.775,,,11424000000,32123000000,30965000000,30965000000,155000000,,,,,1009000000,1.0,2136669992,2124034000,2127200000,,81302000000,1748000000,38.277,119000000
CVX,ARQ,2003-06-30,2003-08-12,2003-06-30,-642000000,80586000000,,18355000000,62231000000,,16.051,-1321000000,3092000000,3092000000,23632000000,1.111,1.363,13111000000,13111000000,1411000000,0.038,0.35,3090000000,4501000000,0.153,4501000000,3090000000,2972000000,0.76,0.76,0.76,34101000000,,34101000000,89011680500,,,2452000000,1.154,1.0,5729000000,0.195,0,118000000,74090000000,,2927000000,46485000000,16515000000,,78992680500,-712000000,35000000,-2470000000,-742000000,-3199000000,-1310000000,3773000000,24000000,1600000000,1600000000,1600000000,0,0.054,8434000000,0.461,2.316,,,0,36.955,,,11024000000,32981000000,29361000000,29361000000,147000000,,,,,1061000000,1.0,2137537018,2124512000,2127418000,,80586000000,1372000000,37.932,1840000000
CVX,ARQ,2003-09-30,2003-11-12,2003-09-30,-884000000,81311000000,,19153000000,62158000000,,16.582,-1289000000,4383000000,4383000000,24746000000,1.178,1.307,13264000000,13264000000,1409000000,0.038,0.36,3464000000,4873000000,0.157,4873000000,3464000000,3349000000,1.01,1.01,1.01,35244000000,,35244000000,88742925395,,,1369000000,0.644,1.0,6224000000,0.201,0,115000000,73931000000,,2714000000,46067000000,16261000000,,79861925395,1291000000,9000000,165000000,-776000000,-680000000,-673000000,2658000000,-14000000,1975000000,1975000000,1975000000,0,0.064,8067000000,0.356,2.266,,,0,37.355,,,11035000000,34352000000,30970000000,30970000000,130000000,,,,,1197000000,1.0,2137917960,2125436000,2128180000,,81311000000,1374000000,38.256,2892000000
CVX,ARQ,2003-12-31,2004-03-09,2003-12-31,-809000000,81470000000,,19426000000,62044000000,,16.964,-1714000000,4266000000,4266000000,25121000000,1.206,1.245,12597000000,12597000000,1322000000,0.032,0.73,2696000000,4018000000,0.132,4018000000,2696000000,2585000000,0.81,0.81,0.81,36295000000,,36295000000,104618015309,8,5.676,838000000,0.392,1.0,5344000000,0.175,0,111000000,73690000000,,2648000000,45175000000,16111000000,,96287015308,-117000000,9000000,-705000000,-772000000,-1477000000,-1245000000,2552000000,53000000,1735000000,1735000000,1735000000,0,0.057,8675000000,0.901,2.653,13.318,12.932,0,45.005,0.791,0.791,11215000000,35315000000,30465000000,30465000000,139000000,,,,,1173000000,1.0,2139473732,2139473732,,56.912,81470000000,850000000,38.079,3315000000
CVX,ARQ,2004-03-31,2004-05-07,2004-03-31,-799000000,85107000000,,22845000000,62262000000,,17.945,-1354000000,5858000000,5858000000,26916000000,1.28,1.23,12405000000,12405000000,1192000000,0.031,0.36,4365000000,5557000000,0.166,5557000000,4365000000,4272000000,1.21,1.19,1.21,38166000000,,38166000000,104617383387,7,5.521,2123000000,0.998,1.0,6650000000,0.198,0,93000000,73807000000,,2902000000,46941000000,17847000000,,98070383387,1592000000,43000000,-144000000,-775000000,-878000000,-981000000,3477000000,-26000000,2562000000,2562000000,2562000000,-34000000,0.076,9691000000,0.298,2.57,12.458,12.091,0,45.825,0.789,0.784,12717000000,37105000000,33566000000,33566000000,84000000,,,,,1021000000,1.0,2140106566,2126818000,2132360000,58.473,85107000000,1710000000,40.016,4998000000
CVX,ARQ,2004-06-30,2004-08-04,2004-06-30,-820000000,88563000000,,26045000000,62518000000,,19.326,-1620000000,8339000000,8339000000,29657000000,1.371,1.159,12125000000,12125000000,1261000000,0.03,0.36,6268000000,7529000000,0.197,7529000000,6268000000,6175000000,1.94,1.92,1.94,41026000000,,41026000000,106672188586,6,4.854,2834000000,1.335,1.0,8644000000,0.226,0,93000000,73358000000,,3201000000,47537000000,18991000000,,102886188586,2481000000,-466000000,-242000000,-775000000,-1484000000,-415000000,4454000000,-74000000,4125000000,4125000000,4125000000,-43000000,0.108,10031000000,0.186,2.508,9.896,9.718,0,48.3,0.772,0.769,13020000000,40455000000,38301000000,38301000000,164000000,,,,,986000000,1.0,2130148832,2122794000,2129392000,62.796,88563000000,2050000000,41.72,7054000000
CVX,ARQ,2004-09-30,2004-11-03,2004-09-30,-764000000,91020000000,,28820000000,62200000000,,20.271,-1392000000,10037000000,10037000000,33151000000,1.473,1.125,11855000000,11855000000,1197000000,0.028,0.4,5183000000,6380000000,0.157,6380000000,5183000000,5076000000,1.51,1.38,1.51,42842000000,,42842000000,114464610514,6,4.874,1826000000,0.864,1.0,7564000000,0.186,0,107000000,73276000000,,2954000000,48178000000,19562000000,,112646610514,1698000000,-632000000,-323000000,-845000000,-1813000000,278000000,3218000000,15000000,3201000000,3201000000,3201000000,-265000000,0.079,10975000000,0.265,2.629,9.692,9.72,0,53.17,0.787,0.786,13843000000,42814000000,40715000000,40715000000,173000000,,,,,1231000000,1.0,2118612197,2113431000,2122337000,67.685,91020000000,1875000000,43.067,9258000000
CVX,ARQ,2004-12-31,2005-03-03,2004-12-31,-319000000,93208000000,,28503000000,64705000000,,21.493,-1944000000,9291000000,9291000000,34389000000,1.517,1.061,11272000000,11272000000,1285000000,0.026,0.4,5426000000,6711000000,0.157,6711000000,5426000000,5314000000,1.64,1.64,1.64,45230000000,,45230000000,130751700611,6,4.993,1597000000,0.759,1.0,8345000000,0.195,0,112000000,76394000000,,2983000000,47978000000,18795000000,,128770700611,-746000000,-590000000,-575000000,-841000000,-2049000000,-2381000000,3541000000,143000000,3440000000,3440000000,3440000000,19000000,0.08,10747000000,0.244,2.847,9.662,9.713,0,61.19,0.829,0.829,13848000000,45414000000,42734000000,42734000000,274000000,,,,,1319000000,1.0,2104440278,2104440278,,73.796,93208000000,1874000000,44.291,9708000000
CVX,ARQ,2005-03-31,2005-05-04,2005-03-31,-346000000,95803000000,,31159000000,64644000000,,22.286,-1310000000,10687000000,10687000000,34086000000,1.584,1.056,11046000000,11046000000,1334000000,0.03,0.0,5014000000,6348000000,0.153,6348000000,5014000000,4907000000,1.28,1.28,1.28,46592000000,,46592000000,111585651424,5,4.138,2436000000,1.165,1.0,7521000000,0.181,0,107000000,76488000000,,3096000000,49211000000,19674000000,,111226651424,1396000000,-568000000,-84000000,-836000000,-1654000000,-689000000,3746000000,-7000000,2677000000,2677000000,2677000000,0,0.064,11821000000,0.0,2.387,8.274,8.322,0,53.01,0.681,0.678,15056000000,47258000000,41607000000,41607000000,153000000,,,,,999000000,1.0,2098220174,2090609000,2099899000,78.138,95803000000,2230000000,45.825,11485000000
