ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
VZ,ARQ,2003-03-31,2003-05-12,2003-03-31,-2138000000,172053000000,,22291000000,149762000000,,11.707,-2467000000,4135000000,4135000000,5141000000,0.784,3.81,54081000000,54081000000,3385000000,0.041,0.35,5524000000,8909000000,0.547,8909000000,5524000000,4746000000,1.28,1.27,1.28,35773000000,,35773000000,153080577288,,,3345000000,1.095,1.0,11138000000,0.684,46661000000,778000000,146906000000,,1536000000,136280000000,28432000000,,103134577288,2697000000,256000000,-66000000,-1056000000,-1021000000,-2094000000,5812000000,0,3908000000,3908000000,3908000000,0,0.24,12767000000,0.273,2.883,,,0,33.725,,,11462000000,13424000000,16279000000,16279000000,0,,,,,4253000000,1.0,3058134684,3055633000,3091215000,,125392000000,838000000,41.036,-6141000000
VZ,ARQ,2003-06-30,2003-08-12,2003-06-30,-1757000000,167626000000,,18531000000,149095000000,,11.176,-2827000000,820000000,820000000,5042000000,0.632,3.898,48929000000,48929000000,3366000000,0.043,0.35,1603000000,4969000000,0.295,4969000000,1603000000,911000000,0.11,0.11,0.11,34225000000,,34225000000,147555972935,,,2330000000,0.761,1.0,11787000000,0.7,47026000000,692000000,139377000000,,1245000000,133401000000,29332000000,,99446972934,-3299000000,215000000,-4583000000,-1059000000,-5466000000,-2990000000,5157000000,0,338000000,338000000,338000000,928000000,0.02,12573000000,3.182,2.906,,,0,32.448,,,10077000000,11200000000,16829000000,16829000000,0,,,,,5673000000,1.0,3064845013,3062304000,3097887000,,120600000000,573000000,39.382,-10801000000
VZ,ARQ,2003-09-30,2003-11-12,2003-09-30,-1801000000,165006000000,,16565000000,148441000000,,11.453,-2848000000,746000000,746000000,5740000000,0.64,3.696,45460000000,45460000000,3419000000,0.047,0.35,3245000000,6664000000,0.388,6664000000,3245000000,2560000000,0.58,0.58,0.58,35136000000,,35136000000,134298870875,,,2464000000,0.803,1.0,11415000000,0.665,46942000000,685000000,136910000000,,1280000000,129870000000,25868000000,,89584870874,-74000000,146000000,-2664000000,-1060000000,-3552000000,-1834000000,5312000000,0,1791000000,1791000000,1791000000,0,0.104,12664000000,0.603,2.55,,,0,29.174,,,10049000000,11931000000,17155000000,17155000000,0,,,,,4932000000,1.0,3070699984,3067864000,3103446000,,118064000000,769000000,38.484,-9303000000
VZ,ARQ,2003-12-31,2004-03-12,2003-12-31,-1250000000,165968000000,,18293000000,147675000000,,10.885,-3742000000,699000000,699000000,5877000000,0.688,3.959,45380000000,45380000000,3447000000,0.04,0.35,-1807000000,1640000000,0.095,1640000000,-1807000000,-2472000000,-0.48,-0.47,-0.48,33466000000,,33466000000,149669646156,21,7.215,2459000000,0.8,1.0,11401000000,0.66,47029000000,665000000,137050000000,,1283000000,132502000000,26570000000,,104988646156,-47000000,222000000,-123000000,-1064000000,-920000000,-5328000000,6201000000,0,-1458000000,-1458000000,-1458000000,0,-0.084,14699000000,-0.729,3.137,34.12,33.756,0,34.093,1.55,1.542,9905000000,9409000000,17278000000,17278000000,0,,,,,10102000000,1.0,3079442162,3074536000,3111231000,22.108,118939000000,-1014000000,38.685,-8277000000
VZ,ARQ,2004-03-31,2004-05-07,2004-03-31,-1528000000,163421000000,,17194000000,146227000000,,10.875,-2643000000,600000000,600000000,5510000000,0.689,3.879,44452000000,44452000000,3428000000,0.042,0.35,2255000000,5683000000,0.332,5683000000,2255000000,1617000000,0.39,0.39,0.39,33495000000,,33495000000,145744263137,27,7.689,1395000000,0.453,1.0,11626000000,0.678,46855000000,638000000,135462000000,,1309000000,129926000000,24956000000,,101892263137,-99000000,80000000,-977000000,-1065000000,-2048000000,-2089000000,4038000000,0,1199000000,1199000000,1199000000,0,0.07,12701000000,0.897,3.042,54.488,55.129,0,33.077,1.49,1.49,9499000000,9542000000,17136000000,17136000000,0,,,,,5703000000,1.0,3080442018,3080096000,3117902000,22.206,116566000000,418000000,37.845,-7762000000
VZ,ARQ,2004-06-30,2004-08-06,2004-06-30,-1669000000,162438000000,,17395000000,145043000000,,11.071,-3184000000,608000000,608000000,5641000000,0.744,3.764,41888000000,41888000000,3440000000,0.04,0.35,3262000000,6702000000,0.376,6702000000,3262000000,2668000000,0.58,0.58,0.58,34099000000,,34099000000,147450962241,21,7.127,2669000000,0.867,1.0,12197000000,0.684,46917000000,594000000,133428000000,,1362000000,128339000000,23373000000,,106170962241,8000000,11000000,-2034000000,-1066000000,-3175000000,-2670000000,5853000000,0,1797000000,1797000000,1797000000,0,0.101,12491000000,0.603,3.114,31.893,31.934,0,34.489,1.53,1.531,9618000000,10275000000,17838000000,17838000000,0,,,,,5029000000,1.0,3078392060,3080096000,3117902000,22.534,115521000000,871000000,37.506,-5978000000
VZ,ARQ,2004-09-30,2004-11-08,2004-09-30,-1372000000,162897000000,,17741000000,145156000000,,11.424,-3250000000,616000000,616000000,5994000000,0.767,3.631,40523000000,40523000000,3477000000,0.037,0.35,3174000000,6651000000,0.365,6651000000,3174000000,2597000000,0.58,0.58,0.58,35174000000,,35174000000,153711426136,22,7.434,2353000000,0.764,1.0,12212000000,0.671,46357000000,577000000,133323000000,,1389000000,127723000000,23124000000,,113804426136,38000000,-128000000,-1433000000,-1067000000,-2499000000,-3066000000,5603000000,0,1796000000,1796000000,1796000000,-17000000,0.099,13291000000,0.603,3.235,34.135,34.224,0,36.962,1.615,1.615,9919000000,11005000000,18206000000,18206000000,0,,,,,5132000000,1.0,3078937262,3078984000,3116790000,22.884,116540000000,801000000,37.85,-5383000000
VZ,ARQ,2004-12-31,2005-03-14,2004-12-31,-1053000000,165958000000,,19479000000,146479000000,,12.181,-4182000000,2290000000,2290000000,6064000000,0.842,3.418,39267000000,39267000000,3565000000,0.043,0.35,4400000000,7965000000,0.436,7965000000,4400000000,3825000000,0.99,0.96,0.99,37560000000,,37560000000,136917551468,10,5.076,2144000000,0.695,1.0,12199000000,0.668,47448000000,575000000,132358000000,,1535000000,128398000000,23129000000,,99940551468,1674000000,-13000000,-1023000000,-1064000000,-2134000000,-2518000000,6326000000,0,3039000000,3039000000,3039000000,-522000000,0.166,13177000000,0.354,2.661,12.762,12.725,0,32.448,1.402,1.402,9801000000,12984000000,18263000000,18263000000,0,,,,,5281000000,1.0,3080056554,3083432000,3241326000,23.143,118510000000,786000000,38.434,-3650000000
VZ,ARQ,2005-03-31,2005-05-09,2005-03-31,-1222000000,164882000000,,17011000000,147871000000,,12.335,-3594000000,692000000,692000000,6123000000,0.735,3.341,39187000000,39187000000,3460000000,0.045,0.36,3097000000,6557000000,0.361,6557000000,3097000000,2536000000,0.57,0.57,0.57,37980000000,,37980000000,134073115603,9,4.81,342000000,0.111,1.0,12056000000,0.663,47986000000,561000000,132232000000,,1460000000,126902000000,23159000000,,95578115603,-1598000000,-93000000,-42000000,-1066000000,-1222000000,-4312000000,3936000000,0,1757000000,1757000000,1757000000,0,0.097,13202000000,0.632,2.517,11.393,11.42,0,31.063,1.319,1.319,9285000000,13621000000,18179000000,18179000000,0,,,,,5214000000,1.0,3076944444,3078984000,3136805000,23.542,116896000000,779000000,37.966,-6148000000
VZ,ARQ,2005-06-30,2005-08-08,2005-06-30,-1613000000,169377000000,,16669000000,152708000000,,12.535,-4061000000,1405000000,1405000000,6258000000,0.607,3.393,41757000000,41757000000,3496000000,0.048,0.36,3635000000,7131000000,0.384,7131000000,3635000000,3095000000,0.68,0.67,0.68,38554000000,,38554000000,131963228324,9,4.662,1915000000,0.623,1.0,12311000000,0.663,52838000000,540000000,129449000000,,1373000000,130823000000,27442000000,,91611228324,713000000,-68000000,2477000000,-1122000000,1347000000,-6610000000,5976000000,0,2113000000,2113000000,2113000000,0,0.114,12767000000,0.529,2.376,10.524,10.565,0,29.795,1.251,1.252,9566000000,14615000000,18569000000,18569000000,0,,,,,5253000000,1.0,3074757536,3075648000,3133469000,23.805,116539000000,982000000,37.891,-10773000000
